sub	session	condition	category	word	rt	log_rt	ft_distance	ppmi_distance_damage_0	ppmi_distance_damage_10	ppmi_distance_damage_20	ppmi_distance_damage_30	ppmi_distance_damage_40	ppmi_distance_damage_50	ppmi_distance_damage_60	ppmi_distance_damage_70	ppmi_distance_damage_80	ppmi_distance_damage_90	ppmi_distance_damage_99	w_one_frequency	w_one_log10_frequency	w_one_length	w_two_frequency	w_two_log10_frequency	w_two_length	
014	1	0.5	Meise	Amsel	1910.0	7.555381944240273	0.4597117304801941	0.7600570806564617	0.7368467968822685	0.9277563559413533	0.9010583088104127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	682	2.833784374656479	5	507	2.705007959333336	5	
015	2	0.5	Meise	Amsel	1824.93506838872	7.5098475010422225	0.4597117304801941	0.7600570806564617	0.7368467968822685	0.9277563559413533	0.9010583088104127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	682	2.833784374656479	5	507	2.705007959333336	5	
016	2	1.5	Meise	Amsel	1532.11255994539	7.3350553007982695	0.4597117304801941	0.7600570806564617	0.7368467968822685	0.9277563559413533	0.9010583088104127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	682	2.833784374656479	5	507	2.705007959333336	5	
017	1	1.0	Meise	Sperber	1546.2813909991	7.344254728666438	0.7524410635232925	0.9249303785327132	0.9470503578722489	0.9519661376872994	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	626	2.7965743332104296	7	507	2.705007959333336	5	
018	3	1.5	Meise	Amsel	1003.33333333333	6.912079250462188	0.4597117304801941	0.7600570806564617	0.7368467968822685	0.9277563559413533	0.9010583088104127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	682	2.833784374656479	5	507	2.705007959333336	5	
019	3	1.0	Meise	Rotkehlchen	1776.66666666666	7.483056921932488	0.6843477785587311	0.7526141320909474	0.8797424589194208	0.9287326090893276	0.8446910242925498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	519	2.715167357848458	11	507	2.705007959333336	5	
022	2	0.5	Meise	Vogel	1451.8225173077	7.281263506975058	0.5895093083381653	0.8471608363921534	0.8643549994669059	0.9883111103882685	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23201	4.365506704077209	5	507	2.705007959333336	5	
023	3	1.5	Meise	Sperling	1914.67099839554	7.557823231049293	0.7756308615207672	0.7692683432690532	0.8732504494522095	0.9705767336648043	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	682	2.833784374656479	8	507	2.705007959333336	5	
024	1	1.0	Meise	Fink	1749.3679694356	7.467581313063204	0.7700709998607635	0.8698518949338829	0.8787707852050396	0.9972042983503367	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1630	3.2121876044039577	4	507	2.705007959333336	5	
103	3	1.0	Meise	Spatz	1187.3376709718	7.080310694360272	0.6514094769954681	0.7939617528620915	0.7585133091922496	0.9637663895749496	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1535	3.1861083798132053	5	507	2.705007959333336	5	
001	3	0.5	Meissel	Hammer	1754.09091312017	7.470275936905946	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
002	2	1.0	Meissel	Hammer	1215.67533307922	7.1038772809618695	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
003	1	1.5	Meissel	Hammer	1404.59308046201	7.2482146140249775	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
004	2	1.5	Meissel	Hauer	1168.44589623352	7.064285322648431	0.7344118878245354	0.97233227761007	0.9820205710354621	0.9757483304645498	0.9497036005792342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	633	2.801403710017355	5	531	2.725094521081469	7	
006	3	0.5	Meissel	Hammer	1295.9653757169	7.167782488290794	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
007	1	1.5	Meissel	Hammer	1494.32901046883	7.310101535504273	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
008	2	1.0	Meissel	Moerser	3523.33333333333	8.167446572064415	0.7655384168028831	0.9709342798450364	0.9804629090400261	0.909818431325955	0.9758274042886664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1067	3.02816441942447	7	531	2.725094521081469	7	
009	3	1.0	Meissel	Saege	1895.77922365726	7.5479125813262025	0.7175147235393524	0.8447430770980708	0.9117463823557821	0.8839212542498986	0.7741441647741162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1666	3.2216749970707688	5	531	2.725094521081469	7	
010	1	0.5	Meissel	Hammer	2821.47618583294	7.945369858727972	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
011	2	1.5	Meissel	Spachtel	2856.66666666666	7.9577607200106435	0.6783074140548706	0.9401309858058566	0.9726901215839019	0.9723606290205092	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308	2.4885507165004443	8	531	2.725094521081469	7	
012	3	1.0	Meissel	Hammer	1862.71861786527	7.530329027769657	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
013	1	1.5	Meissel	Hammer	2689.23376266498	7.897383369439196	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
014	2	1.0	Meissel	Hammer	1357.36364361631	7.214036051076648	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
015	3	1.0	Meissel	Hammer	1787.15151891216	7.488937694263943	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
016	3	0.5	Meissel	Hammer	2897.04328478605	7.9717910588581296	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
017	2	1.5	Meissel	Hammer	2164.98701367774	7.680631432010986	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
018	1	0.5	Meissel	Hammer	1130.66234675696	7.031442934018691	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
019	1	1.5	Meissel	Hammer	2390.0	7.779466967458324	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
020	2	1.0	Meissel	Hammer	1376.25541835459	7.227847970528852	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
022	3	1.0	Meissel	Hammer	1385.70130572373	7.23468304436443	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
023	1	0.5	Meissel	Schraubendreher	2736.46319951068	7.914786930933276	0.7225828170776367	0.8431452321722913	0.9054913137250654	0.9458664338148134	0.8318161999963243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	324	2.510545010206612	15	531	2.725094521081469	7	
024	2	1.5	Meissel	Hammer	1508.49784152254	7.319532319217113	0.726182609796524	0.8293833609661536	0.9301761520147018	0.964628074322214	0.9660172852212693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12572	4.099404372345543	6	531	2.725094521081469	7	
103	1	1.5	Meissel	Bohrer	2336.66666666666	7.756908559868798	0.673943355679512	0.8139549934113781	0.8781689016033535	0.921912158575485	0.8350478955105983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1627	3.2113875529368587	6	531	2.725094521081469	7	
001	2	1.5	Messer	Gabel	1612.40260258308	7.386100645606246	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
002	1	0.5	Messer	Gabel	1702.1385325899	7.4402280235609	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
003	3	1.0	Messer	Gabel	1352.64069993174	7.210553056316402	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
004	1	1.0	Messer	Gabel	1687.96970153619	7.431873977947189	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
005	3	1.5	Messer	Gabel	1045.6493604347	6.953349255480962	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
006	2	1.5	Messer	Gabel	1203.33333333333	7.093681442479528	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
007	3	1.0	Messer	Gabel	965.359317797023	6.87353572964403	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
008	1	0.5	Messer	Gabel	1385.70130572373	7.23468304436443	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
009	2	0.5	Messer	Loeffel	1744.64502575103	7.464879408599857	0.6702609769999981	0.9273389348761427	0.9737204528953626	0.9591330062888231	0.47054644975410076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5392	3.7317498835272636	7	23024	4.36218077659253	6	
010	3	1.5	Messer	Gabel	1469.99999999999	7.293697720601431	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
011	1	1.0	Messer	Loeffel	2264.1688310537	7.72540457423579	0.6702609769999981	0.9273389348761427	0.9737204528953626	0.9591330062888231	0.47054644975410076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5392	3.7317498835272636	7	23024	4.36218077659253	6	
012	2	0.5	Messer	Gabel	927.575768320465	6.8336519803933795	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
013	3	1.0	Messer	Gabel	1517.94372889168	7.325770457071992	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
014	1	0.5	Messer	Gabel	1343.1948125626	7.203550460402247	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
015	2	0.5	Messer	Loeffel	1994.96104103323	7.5988809381604945	0.6702609769999981	0.9273389348761427	0.9737204528953626	0.9591330062888231	0.47054644975410076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5392	3.7317498835272636	7	23024	4.36218077659253	6	
016	2	1.5	Messer	Gabel	1154.27706517981	7.052095477461065	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
017	1	1.0	Messer	Gabel	1363.33333333333	7.2184211878242905	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
018	3	1.5	Messer	Gabel	866.177500421058	6.765243685262384	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
019	3	1.0	Messer	Gabel	1546.2813909991	7.344254728666438	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
020	1	0.5	Messer	Gabel	1352.64069993174	7.210553056316402	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
021	2	1.5	Messer	Gabel	1484.88312309969	7.303764570165421	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
022	2	0.5	Messer	Besteck	1560.45022205281	7.353370297926704	0.6807561218738556	0.919802796961202	0.9613811442162497	0.9653540373542526	0.4572068975256497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1658	3.2195845262142546	7	23024	4.36218077659253	6	
023	3	1.5	Messer	Gabel	1216.66666666666	7.104691738127167	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
024	1	1.0	Messer	Gabel	1078.70996622669	6.984447734262211	0.6850615218281746	0.8411031606015649	0.8907505678434999	0.936256541588988	0.4258721573055605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3745	3.5734518220354854	5	23024	4.36218077659253	6	
103	3	1.0	Messer	Loeffel	1522.66667257625	7.328874993542162	0.6702609769999981	0.9273389348761427	0.9737204528953626	0.9591330062888231	0.47054644975410076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5392	3.7317498835272636	7	23024	4.36218077659253	6	
001	3	0.5	Moehre	Kartoffel	1399.87013677744	7.244848848805491	0.37191516160964966	0.7173623628558101	0.8982412282460699	0.8327078563763907	0.6321563765424647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2661	3.425044874551389	9	664	2.8221680793680175	6	
002	2	1.0	Moehre	Gurke	1976.66666666666	7.58967297759053	0.3643125295639038	0.6348221075458691	0.8218598722207431	0.7801243934611981	0.44720241705750186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1438	3.1577588860468637	5	664	2.8221680793680175	6	
003	1	1.5	Moehre	Kartoffeln	1584.06494047566	7.368380657380989	0.38189923763275146	0.6791008624707876	0.862578365497857	0.7495201060044816	0.5392933055379121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12487	4.096458111717453	10	664	2.8221680793680175	6	
004	2	1.5	Moehre	Apfel	1323.33333333333	7.188664467146486	0.5309291481971741	0.7219458495754616	0.8679184436716253	0.8067801677301233	0.6121860192498261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7085	3.850339854583479	5	664	2.8221680793680175	6	
005	1	0.5	Moehre	Apfel	1947.73160418753	7.574933980526292	0.5309291481971741	0.7219458495754616	0.8679184436716253	0.8067801677301233	0.6121860192498261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7085	3.850339854583479	5	664	2.8221680793680175	6	
006	3	0.5	Moehre	Zucchini	2689.23376266498	7.897383369439196	0.48602062463760376	0.6125075826189277	0.8078018646747769	0.7391063267623391	0.45038279660129965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1358	3.132899769944483	8	664	2.8221680793680175	6	
007	1	1.5	Moehre	Gurke	1560.45022205281	7.353370297926704	0.3643125295639038	0.6348221075458691	0.8218598722207431	0.7801243934611981	0.44720241705750186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1438	3.1577588860468637	5	664	2.8221680793680175	6	
008	2	1.0	Moehre	Paprika	1513.22078520711	7.322656252432153	0.44976502656936646	0.6298587677122717	0.7510678027010209	0.6634807717467606	0.4208650154722987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3141	3.497067936398505	7	664	2.8221680793680175	6	
009	3	1.0	Moehre	Tomate	2278.33766210741	7.731640180669759	0.4968058466911316	0.6619904604002796	0.807671032809361	0.7236360979953931	0.5352315341864615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1655	3.2187979981117376	6	664	2.8221680793680175	6	
010	1	0.5	Moehre	Gurke	1602.95671521394	7.380228802534875	0.3643125295639038	0.6348221075458691	0.8218598722207431	0.7801243934611981	0.44720241705750186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1438	3.1577588860468637	5	664	2.8221680793680175	6	
011	2	1.5	Moehre	Kartoffel	2311.3982678994	7.746040476159173	0.37191516160964966	0.7173623628558101	0.8982412282460699	0.8327078563763907	0.6321563765424647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2661	3.425044874551389	9	664	2.8221680793680175	6	
012	3	1.0	Moehre	Erbse	1324.30303782432	7.1893964200626215	0.5274568200111389	0.8710277630691312	0.9448720974813697	0.9439070136174694	0.9766021959290856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	527	2.7218106152125467	5	664	2.8221680793680175	6	
013	1	1.5	Moehre	Gurke	2816.66666666666	7.9436643982608155	0.3643125295639038	0.6348221075458691	0.8218598722207431	0.7801243934611981	0.44720241705750186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1438	3.1577588860468637	5	664	2.8221680793680175	6	
014	2	1.0	Moehre	Karotte	1522.66667257625	7.328874993542162	0.38997596502304077	0.6367002966394715	0.8626323802528075	0.8460344110170256	0.6137966214342618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	844	2.926342446625655	7	664	2.8221680793680175	6	
015	3	1.0	Moehre	Kartoffel	4163.33333333333	8.334311477763718	0.37191516160964966	0.7173623628558101	0.8982412282460699	0.8327078563763907	0.6321563765424647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2661	3.425044874551389	9	664	2.8221680793680175	6	
016	3	0.5	Moehre	Karotte	2188.60173210059	7.691474948784153	0.38997596502304077	0.6367002966394715	0.8626323802528075	0.8460344110170256	0.6137966214342618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	844	2.926342446625655	7	664	2.8221680793680175	6	
017	2	1.5	Moehre	Kohlrabi	1144.83117781067	7.043885572121532	0.408814013004303	0.5939009491309672	0.7839206758683892	0.7378251703464684	0.5296121671589535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	611	2.7860412102425545	8	664	2.8221680793680175	6	
018	1	0.5	Moehre	Karotte	852.008669367349	6.748769710824966	0.38997596502304077	0.6367002966394715	0.8626323802528075	0.8460344110170256	0.6137966214342618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	844	2.926342446625655	7	664	2.8221680793680175	6	
019	1	1.5	Moehre	Paprika	1801.32034996587	7.496830197044082	0.44976502656936646	0.6298587677122717	0.7510678027010209	0.6634807717467606	0.4208650154722987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3141	3.497067936398505	7	664	2.8221680793680175	6	
020	2	1.0	Moehre	Gurke	1905.2251110264	7.5528801837597435	0.3643125295639038	0.6348221075458691	0.8218598722207431	0.7801243934611981	0.44720241705750186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1438	3.1577588860468637	5	664	2.8221680793680175	6	
021	3	0.5	Moehre	Gurke	2774.24674898724	7.928494940781475	0.3643125295639038	0.6348221075458691	0.8218598722207431	0.7801243934611981	0.44720241705750186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1438	3.1577588860468637	5	664	2.8221680793680175	6	
022	3	1.0	Moehre	Kartoffel	2003.33333333333	7.6030667823714575	0.37191516160964966	0.7173623628558101	0.8982412282460699	0.8327078563763907	0.6321563765424647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2661	3.425044874551389	9	664	2.8221680793680175	6	
023	1	0.5	Moehre	Tomate	1772.98268785845	7.4809824040047985	0.4968058466911316	0.6619904604002796	0.807671032809361	0.7236360979953931	0.5352315341864615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1655	3.2187979981117376	6	664	2.8221680793680175	6	
024	2	1.5	Moehre	Erbse	2256.66666666666	7.7220871105467905	0.5274568200111389	0.8710277630691312	0.9448720974813697	0.9439070136174694	0.9766021959290856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	527	2.7218106152125467	5	664	2.8221680793680175	6	
103	1	1.5	Moehre	Gurke	1437.653686254	7.271463015139555	0.3643125295639038	0.6348221075458691	0.8218598722207431	0.7801243934611981	0.44720241705750186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1438	3.1577588860468637	5	664	2.8221680793680175	6	
001	2	1.5	Moench	Priester	1891.05627997269	7.545419495455188	0.6441986486315727	0.8912652678600885	0.930146104665836	0.8948446856706352	0.8256128530996082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25770	4.411114418550905	8	5476	3.7384634394619525	6	
002	1	0.5	Moench	Nonne	1654.9090957442	7.412105439564206	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
003	3	1.0	Moench	Pastor	1924.11688576468	7.562741964756263	0.6979513764381409	0.9356657523059092	0.9588764746679759	0.9395024539703754	0.9049511803864476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7106	3.851625203153309	6	5476	3.7384634394619525	6	
004	1	1.0	Moench	Bier	1310.13420677061	7.178647848295904	0.7102562785148621	0.9801517583846113	0.9855045408893048	0.9838094594949149	0.999717974934609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38562	4.5861595502940435	4	5476	3.7384634394619525	6	
005	3	1.5	Moench	Nonne	1007.86581095815	6.916582019396539	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
006	2	1.5	Moench	Nonne	1203.33333333333	7.093681442479528	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
007	3	1.0	Moench	Nonne	1016.66666666666	6.925267704066761	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
008	1	0.5	Moench	Nonne	1563.33333333333	7.355215027126306	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
009	2	0.5	Moench	Nonne	1725.75325101275	7.453998190702361	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
010	3	1.5	Moench	Nonne	3936.66666666666	8.278343610280409	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
011	1	1.0	Moench	Nonne	1229.99999999999	7.115582126184445	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
012	2	0.5	Moench	Nonne	1123.33333333333	7.024945546393537	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
013	3	1.0	Moench	Nonne	1300.68831940147	7.171417408090731	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
014	1	0.5	Moench	Priester	1895.77922365726	7.5479125813262025	0.6441986486315727	0.8912652678600885	0.930146104665836	0.8948446856706352	0.8256128530996082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25770	4.411114418550905	8	5476	3.7384634394619525	6	
015	2	0.5	Moench	Priester	2079.97402735548	7.640591345467828	0.6441986486315727	0.8912652678600885	0.930146104665836	0.8948446856706352	0.8256128530996082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25770	4.411114418550905	8	5476	3.7384634394619525	6	
016	2	1.5	Moench	Nonne	1107.04762833411	7.010354852244474	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
017	1	1.0	Moench	Nonne	2675.06493161127	7.892102685382468	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
018	3	1.5	Moench	Nonne	1283.33333333333	7.157995055958045	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
019	3	1.0	Moench	Priester	3260.70994849793	8.090006860925202	0.6441986486315727	0.8912652678600885	0.930146104665836	0.8948446856706352	0.8256128530996082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25770	4.411114418550905	8	5476	3.7384634394619525	6	
020	1	0.5	Moench	Nonne	1329.02598150889	7.192953755994084	0.6188245415687561	0.8842700934757339	0.8842700934757339	0.8242095512044177	0.7841869946914137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3009	3.4784221877400805	5	5476	3.7384634394619525	6	
