word_one	word_two	surprisal_w_two
Geige	 g	11.238539695739746
Baby	 T	10.147126197814941
Klavier	 t	11.621805191040039
Bohrer	 a	10.78499984741211
granate	 w	8.211082458496094
Geschütz	 m	12.36179256439209
kontrabaß	 Q	10.206528663635254
Geschütz	 ä	5.193089485168457
Schlagzeug	 y	9.310742378234863
Gong	 r	12.708380699157715
Keyboard	 m	16.37215805053711
Häcksler	 d	11.481215476989746
saxophon	 r	9.273272514343262
gong	 K	10.4745512008667
ukulele	 Q	13.014458656311035
peitsche	 c	9.806499481201172
säugling	 u	12.996459007263184
Klarinette	 F	10.224634170532227
säugling	 l	10.56719970703125
dusche	 ü	10.10905647277832
cello	 Ue	22.986810207366943
saeugling	 f	10.563948631286621
Schlagzeug	 m	10.676045417785645
Triangel	 G	11.969901084899902
Peitsche	 R	12.108922958374023
Haecksler	 f	12.874396324157715
Kontrabaß	 Ä	14.793876647949219
Böller	 c	11.545509338378906
Dusche	 Ae	12.329268455505371
häcksler	 x	7.348336696624756
dusche	 j	15.308296203613281
geige	 e	10.022238731384277
flinte	 u	15.040902137756348
Klarinette	 Y	10.249593734741211
haecksler	 Ö	11.640751838684082
Revolver	 I	10.2310209274292
Floete	 Ü	12.204277992248535
Moped	 P	15.370439529418945
rakete	 R	12.728233337402344
Bongo	 K	11.248547554016113
Mikrofon	 E	12.440982818603516
Pferd	 P	13.039228439331055
Säge	 Ä	13.208291053771973
Geschuetz	 t	10.679845809936523
Cembalo	 Z	11.687253952026367
Bohrer	 E	10.862462997436523
Kontrabaß	 I	10.210526466369629
Geige	 R	11.52489948272705
Fagott	 Q	13.219749450683594
fagott	 O	11.02878475189209
gong	 c	7.629335403442383
tuba	 ö	12.475932121276855
Trommel	 S	12.542610168457031
gitarre	 N	10.100419044494629
Tuba	 Ue	21.24649429321289
kontrabaß	 q	7.967193603515625
foen	 q	8.712851524353027
säge	 Ä	14.051383972167969
böller	 D	10.781427383422852
säugling	 W	11.566068649291992
gitarre	 J	10.69417953491211
cembalo	 J	11.052655220031738
klarinette	 Ä	12.558945655822754
säge	 O	10.46762752532959
Mikrofon	 k	17.474933624267578
rassel	 j	9.843255043029785
kanone	 h	10.939314842224121
Triangel	 A	10.716592788696289
Haecksler	 a	9.660759925842285
mikrofon	 z	8.052987098693848
Geschuetz	 b	10.347454071044922
flöte	 o	12.184844970703125
fagott	 h	12.928672790527344
cembalo	 V	11.465853691101074
knarre	 q	10.000336647033691
klavier	 b	8.359411239624023
Peitsche	 C	11.200374603271484
troete	 J	9.642728805541992
Baby	 Ä	13.410141944885254
Fagott	 l	11.342592239379883
Tuba	 F	14.838168144226074
Triangel	 U	14.505517959594727
Auto	 b	12.745460510253906
Böller	 n	10.122611045837402
harfe	 m	10.600176811218262
ukulele	 o	10.590450286865234
fön	 l	13.06559944152832
posaune	 H	12.865686416625977
granate	 E	10.83871841430664
moped	 f	13.407740592956543
Saxophon	 u	10.778236389160156
Flinte	 m	12.31732177734375
flinte	 r	10.290218353271484
haecksler	 D	9.465165138244629
akkordeon	 V	11.245243072509766
fön	 N	9.366793632507324
Mofa	 T	10.920687675476074
gong	 M	9.851615905761719
dusche	 k	13.756396293640137
geschuetz	 Oe	19.198151111602783
dynamit	 ä	8.868167877197266
Telefon	 A	10.270709037780762
Fön	 R	12.20395565032959
boeller	 z	10.247343063354492
Gitarre	 f	11.26098918914795
foen	 V	9.150652885437012
Keyboard	 Z	10.871363639831543
Saege	 x	7.866441249847412
harfe	 ue	15.787883758544922
foen	 ä	6.5133795738220215
rakete	 ae	9.508386611938477
geige	 q	9.255849838256836
mixer	 x	8.231447219848633
Floete	 J	9.376708030700684
Mofa	 L	9.307781219482422
Kontrabass	 V	11.807324409484863
Tröte	 v	11.591744422912598
floete	 ö	12.58719253540039
kontrabass	 G	9.876633644104004
Handy	 j	15.47716236114502
baby	 H	10.357508659362793
Kontrabass	 D	9.920035362243652
Pferd	 Ö	11.97661304473877
säugling	 x	6.964968204498291
häcksler	 W	10.116174697875977
Schlagzeug	 W	11.857804298400879
Kontrabaß	 O	14.38851261138916
saege	 i	9.040366172790527
handy	 Oe	18.782604694366455
Mikrofon	 s	9.85591983795166
Boeller	 a	10.019259452819824
revolver	 ü	11.42123794555664
fagott	 c	8.918460845947266
Schlagzeug	 c	10.68255615234375
Gitarre	 p	11.78010368347168
klarinette	 c	10.707915306091309
Pistole	 A	9.268577575683594
Gitarre	 b	8.782933235168457
Bohrer	 L	10.007637023925781
gewehr	 R	11.618282318115234
Floete	 Ä	12.402472496032715
fön	 O	10.040362358093262
saege	 p	9.933515548706055
Bongo	 Ü	11.618077278137207
flinte	 z	11.206894874572754
Handy	 Ü	12.936417579650879
Geige	 ü	11.642718315124512
Floete	 F	10.060262680053711
Tuba	 e	10.752636909484863
harfe	 N	10.32948112487793
säge	 q	9.039522171020508
Granate	 i	10.073224067687988
pistole	 H	13.07676887512207
rassel	 X	7.726541519165039
Trommel	 J	12.121129035949707
troete	 v	9.95004653930664
Kontrabass	 U	14.96043586730957
xylophon	 s	7.980625629425049
geschütz	 p	10.99488353729248
pferd	 E	12.383893966674805
dynamit	 ü	8.129517555236816
Bongo	 T	10.822076797485352
Saxophon	 k	11.506580352783203
kontrabaß	 B	9.784936904907227
mikrofon	 Z	11.64335823059082
xylophon	 K	10.478724479675293
Kanone	 i	11.490849494934082
Rassel	 m	8.781746864318848
Kontrabaß	 T	14.180477142333984
Bongo	 Z	10.716485977172852
geschuetz	 m	10.011619567871094
auto	 Ü	10.070420265197754
Auto	 Y	12.68777084350586
geige	 Ä	12.816919326782227
Bongo	 c	10.10206127166748
rassel	 m	9.777530670166016
geschütz	 X	6.8486857414245605
Mofa	 J	11.391814231872559
floete	 d	9.762811660766602
Mixer	 f	12.533366203308105
ukulele	 R	11.874357223510742
keyboard	 Y	8.967328071594238
floete	 c	7.035464763641357
gewehr	 o	12.278684616088867
fagott	 V	10.388016700744629
Geschütz	 e	12.331297874450684
mikrofon	 ue	9.857447624206543
geschuetz	 T	10.469718933105469
triangel	 ue	15.813179016113281
rassel	 K	11.447490692138672
Fagott	 y	8.58461856842041
Floete	 n	10.842772483825684
Fagott	 Ae	13.593133926391602
mofa	 ü	11.734589576721191
Klarinette	 W	9.594758033752441
boeller	 g	12.186274528503418
Ukulele	 A	10.870268821716309
Geige	 C	11.353131294250488
Mixer	 r	11.499343872070312
trompete	 G	10.349853515625
Kanone	 o	12.335528373718262
rakete	 ä	8.376157760620117
bongo	 k	12.038025856018066
Peitsche	 ae	10.402910232543945
Handy	 ae	10.16507625579834
schlagzeug	 P	10.989933013916016
Keyboard	 v	12.881089210510254
Keyboard	 n	10.002525329589844
Mofa	 Ü	13.588444709777832
moped	 B	13.217362403869629
säugling	 O	10.668062210083008
kontrabaß	 j	11.337358474731445
gewehr	 H	13.065508842468262
Mikrofon	 Ä	10.416519165039062
baby	 k	11.424461364746094
Geige	 Z	10.858139038085938
Dynamit	 d	9.802552223205566
Gong	 N	12.386102676391602
rassel	 a	8.265074729919434
saeugling	 ue	16.131799697875977
Revolver	 k	14.300275802612305
Tuba	 s	10.65306568145752
keyboard	 X	8.361709594726562
Saxophon	 g	10.126119613647461
saege	 R	11.364981651306152
Peitsche	 q	8.76186466217041
Saeugling	 m	9.086348533630371
trommel	 D	12.541184425354004
Pferd	 f	11.95155143737793
peitsche	 Ue	20.988673210144043
auto	 Oe	19.789267539978027
Harfe	 G	9.76684856414795
raßel	 J	10.081652641296387
Pistole	 S	10.663165092468262
dusche	 E	12.800610542297363
Klarinette	 Ü	16.596086502075195
posaune	 Q	11.906435012817383
Gong	 g	16.712177276611328
dynamit	 k	12.02236270904541
Geschütz	 K	9.955696105957031
klarinette	 P	11.75460147857666
Keyboard	 j	17.620038986206055
kontrabaß	 Z	11.721519470214844
cembalo	 ae	15.124944686889648
raßel	 T	10.25049877166748
Geschuetz	 ae	10.524365425109863
Gong	 y	10.568033218383789
Klavier	 ö	11.242738723754883
tuba	 t	10.331381797790527
Pferd	 Ü	10.959587097167969
fön	 I	10.08641242980957
flöte	 R	10.787130355834961
Flinte	 f	13.423792839050293
Trompete	 f	11.615345001220703
dynamit	 J	10.202235221862793
Dynamit	 E	10.684003829956055
Baby	 W	13.137565612792969
troete	 X	7.69959831237793
gong	 w	13.231071472167969
tröte	 Q	12.467347145080566
Rassel	 u	9.087522506713867
Trommel	 i	10.314054489135742
bongo	 L	9.673592567443848
Bohrer	 g	10.580913543701172
posaune	 Ae	13.481624603271484
geschuetz	 A	10.037549018859863
Xylophon	 D	10.09771728515625
klavier	 v	10.34016227722168
cembalo	 Ae	14.784673690795898
revolver	 ö	12.327919006347656
Cembalo	 ö	12.425908088684082
Dynamit	 ö	10.4680814743042
Tröte	 V	10.349247932434082
Auto	 i	10.910696983337402
Böller	 b	13.05638313293457
böller	 Y	9.242070198059082
trompete	 Ae	13.199568748474121
mofa	 w	8.340526580810547
auto	 ue	15.003579139709473
flöte	 ue	14.180523872375488
geschuetz	 C	9.084413528442383
Mixer	 Z	11.209014892578125
pistole	 t	10.873777389526367
Peitsche	 j	13.54994010925293
peitsche	 ä	10.848175048828125
saeugling	 Ue	21.039624214172363
tröte	 O	11.032807350158691
häcksler	 Oe	18.844792366027832
bongo	 B	13.695326805114746
geschütz	 u	11.142121315002441
kontrabaß	 h	10.975712776184082
mofa	 i	10.897931098937988
triangel	 oe	11.007935523986816
Handy	 z	9.941384315490723
Bohrer	 n	12.007559776306152
dusche	 S	12.500503540039062
saxophon	 V	10.946080207824707
Handy	 y	10.473094940185547
Säugling	 P	12.824322700500488
klarinette	 n	10.9689359664917
Pistole	 i	9.581977844238281
Saeugling	 W	13.149226188659668
Mofa	 b	10.081597328186035
Flinte	 C	10.679281234741211
Baby	 y	14.30537223815918
Trommel	 P	12.928838729858398
boeller	 Q	13.113008499145508
klarinette	 oe	10.187679290771484
flinte	 C	10.107840538024902
Gewehr	 Y	9.473953247070312
Gong	 Q	13.102502822875977
Kanone	 z	10.861187934875488
Boeller	 G	10.0507173538208
knarre	 R	10.647834777832031
geschuetz	 N	8.003129959106445
Geschütz	 Ae	12.134347915649414
Boeller	 z	9.153377532958984
Triangel	 K	13.519418716430664
Tuba	 U	12.617069244384766
Böller	 h	15.31756591796875
keyboard	 ö	7.66676139831543
Geschuetz	 V	10.952387809753418
Tuba	 x	8.49454116821289
dusche	 oe	10.342037200927734
klarinette	 A	9.866133689880371
Dusche	 B	14.09595012664795
Raßel	 R	11.657655715942383
geschuetz	 ue	19.29110336303711
Posaune	 Z	11.705694198608398
säugling	 j	13.612351417541504
böller	 k	13.538272857666016
Harfe	 ue	15.795361518859863
Schlagzeug	 I	8.852023124694824
geschuetz	 H	10.771507263183594
Geschütz	 D	10.960902214050293
peitsche	 ö	16.43907928466797
Rakete	 N	13.233928680419922
Rakete	 h	11.214120864868164
Kontrabass	 oe	12.53371524810791
Xylophon	 R	11.988417625427246
Mofa	 p	10.991609573364258
moped	 q	10.580517768859863
Klarinette	 t	11.73968505859375
posaune	 U	13.474199295043945
saege	 ü	9.38058090209961
harfe	 n	9.74815845489502
cello	 G	8.872916221618652
Geschütz	 x	9.269928932189941
saxophon	 R	11.347692489624023
geschuetz	 B	10.795450210571289
gewehr	 E	12.589239120483398
Trompete	 o	11.36301326751709
Trompete	 y	11.715472221374512
Harfe	 q	14.588253021240234
Säugling	 u	12.235248565673828
kontrabass	 ö	13.008715629577637
mikrofon	 U	12.324332237243652
Geschuetz	 U	12.406599044799805
flöte	 n	9.850722312927246
cello	 l	10.493307113647461
Trompete	 e	11.259446144104004
akkordeon	 n	7.8960418701171875
knarre	 V	9.203971862792969
ukulele	 l	12.823959350585938
Häcksler	 t	14.290373802185059
Kanone	 Ae	13.998857498168945
triangel	 M	10.534049987792969
flinte	 l	9.281907081604004
pistole	 Z	14.272109985351562
saxophon	 e	10.10291576385498
trompete	 x	8.223639488220215
boeller	 v	10.783409118652344
handy	 Ü	13.297210693359375
Moped	 U	15.452056884765625
Ukulele	 a	10.108905792236328
gitarre	 Ae	14.124388694763184
geige	 i	8.393631935119629
gewehr	 S	12.103879928588867
rassel	 L	9.365582466125488
knarre	 A	11.081337928771973
knarre	 C	9.07210922241211
Flinte	 j	15.394413948059082
granate	 o	10.486858367919922
Troete	 R	11.418868064880371
Gitarre	 E	10.098688125610352
Akkordeon	 h	13.944597244262695
Tröte	 g	11.414820671081543
geschuetz	 S	10.791526794433594
Knarre	 E	11.880694389343262
pferd	 i	8.666757583618164
Tuba	 K	12.361461639404297
Pistole	 R	11.377426147460938
Säge	 n	8.16556453704834
bohrer	 R	10.973586082458496
pferd	 b	12.413614273071289
Cello	 Ue	22.815656185150146
säugling	 I	8.156415939331055
rakete	 f	12.510398864746094
Baby	 w	10.022211074829102
moped	 T	11.479701042175293
akkordeon	 g	11.715725898742676
Kanone	 e	11.493672370910645
bohrer	 c	8.946249008178711
Floete	 v	14.405311584472656
xylophon	 C	9.421262741088867
Klavier	 a	11.711363792419434
Granate	 Ue	22.074838638305664
Saxophon	 f	10.680262565612793
Dusche	 q	10.771865844726562
Geschütz	 M	13.583318710327148
trommel	 N	10.260188102722168
Gewehr	 Q	13.094156265258789
Triangel	 N	12.09684944152832
harfe	 t	10.809894561767578
geige	 l	10.281570434570312
haecksler	 Z	10.719568252563477
troete	 V	9.833724975585938
Posaune	 j	14.726980209350586
Tröte	 s	10.623331069946289
harfe	 U	12.655410766601562
ukulele	 G	8.881743431091309
flinte	 a	9.787737846374512
bongo	 z	8.310070037841797
Saeugling	 z	9.659533500671387
rassel	 o	10.279191017150879
mofa	 g	12.471638679504395
Schlagzeug	 D	11.739278793334961
klavier	 B	9.43513298034668
Boeller	 U	11.685482025146484
boeller	 k	12.096940040588379
kontrabass	 L	10.764594078063965
rassel	 ä	7.613264083862305
posaune	 S	11.785238265991211
geige	 V	11.774306297302246
Ukulele	 q	12.049609184265137
pferd	 W	11.175042152404785
trommel	 T	10.334637641906738
Akkordeon	 J	11.989118576049805
Klarinette	 ö	13.079699516296387
Dynamit	 e	8.58342170715332
Rassel	 l	9.287619590759277
handy	 M	11.784906387329102
Granate	 W	11.572122573852539
haecksler	 Ä	11.575396537780762
mofa	 N	11.354079246520996
bongo	 Ä	13.769034385681152
Posaune	 a	9.979769706726074
Flöte	 n	11.0557279586792
geige	 d	9.865577697753906
mikrofon	 V	11.778977394104004
rakete	 ö	13.66927433013916
foen	 Y	8.701650619506836
Keyboard	 P	13.035883903503418
trommel	 L	10.044380187988281
Schlagzeug	 o	12.408650398254395
Saeugling	 I	8.29128646850586
Tröte	 x	9.10033893585205
Foen	 Ü	11.006560325622559
kontrabass	 n	9.163786888122559
Mixer	 J	11.75346565246582
Saxophon	 i	8.735038757324219
Fön	 A	10.015312194824219
cello	 S	11.807400703430176
Cello	 K	11.33243179321289
Häcksler	 f	13.649227142333984
Säugling	 S	11.50029468536377
mixer	 ü	10.631916046142578
geschuetz	 s	9.503307342529297
mofa	 L	9.843944549560547
keyboard	 g	9.98768424987793
fön	 q	7.935942649841309
gewehr	 N	10.652239799499512
Trompete	 R	12.070381164550781
granate	 ae	9.718740463256836
Telefon	 z	8.905683517456055
Geschütz	 N	10.945054054260254
flöte	 Ö	10.268207550048828
gong	 E	10.125679969787598
Bohrer	 A	10.484421730041504
handy	 D	13.530998229980469
Mixer	 K	11.883334159851074
säge	 ä	8.69724178314209
mofa	 X	8.653520584106445
Handy	 ü	13.225852012634277
bongo	 ue	12.821176528930664
Tröte	 U	12.460100173950195
Saege	 d	10.299461364746094
Cello	 Z	10.216096878051758
Keyboard	 V	14.9730224609375
geschuetz	 U	11.726378440856934
Gewehr	 Ae	11.262930870056152
Geige	 h	12.843610763549805
Kanone	 u	13.343059539794922
Revolver	 ä	10.055984497070312
dusche	 n	9.446728706359863
gewehr	 m	12.40863037109375
Mofa	 oe	10.866141319274902
boeller	 Y	11.580108642578125
Floete	 d	11.671934127807617
peitsche	 ae	10.40958023071289
boeller	 oe	13.188132286071777
Säugling	 Ä	14.613161087036133
kontrabass	 v	11.608842849731445
Cello	 l	11.967981338500977
Triangel	 Oe	21.204423904418945
schlagzeug	 j	13.563165664672852
Telefon	 d	12.47107219696045
saege	 e	9.46857738494873
foen	 Q	10.111526489257812
klarinette	 T	12.207409858703613
Ukulele	 V	13.24075984954834
Saeugling	 G	12.428397178649902
bongo	 S	10.635655403137207
Säge	 a	11.437403678894043
ukulele	 P	11.81875991821289
saxophon	 P	11.28579330444336
Kanone	 X	9.470088005065918
triangel	 o	9.049300193786621
bongo	 Y	10.769136428833008
schlagzeug	 Ü	10.981270790100098
Böller	 u	13.208864212036133
foen	 d	8.762445449829102
schlagzeug	 g	13.748977661132812
Trommel	 t	12.890637397766113
kanone	 t	11.108768463134766
revolver	 S	11.468229293823242
ukulele	 Ö	10.003206253051758
Böller	 J	10.995353698730469
harfe	 oe	10.814849853515625
Troete	 d	13.714715003967285
Dynamit	 j	12.82645320892334
Böller	 Oe	20.073593139648438
Dusche	 b	15.396660804748535
haecksler	 z	10.65133285522461
Klavier	 B	10.183116912841797
keyboard	 u	13.494427680969238
Posaune	 ö	12.016742706298828
Baby	 n	11.141467094421387
Geschuetz	 q	10.629941940307617
rassel	 N	9.513187408447266
Trompete	 p	12.835335731506348
Pferd	 R	11.841093063354492
triangel	 Q	11.583046913146973
cembalo	 H	8.520532608032227
Foen	 D	10.106986999511719
Foen	 x	7.117329120635986
Granate	 j	14.901141166687012
Akkordeon	 ü	12.770820617675781
Baby	 t	12.854117393493652
Pistole	 k	14.438858985900879
Troete	 B	10.554034233093262
auto	 ü	11.146329879760742
Floete	 G	9.61076831817627
rassel	 b	9.844788551330566
Geschuetz	 L	10.464014053344727
saeugling	 c	8.369402885437012
Trommel	 j	14.580089569091797
Moped	 F	17.36238670349121
Floete	 Ö	13.090790748596191
Ukulele	 Ue	21.947816371917725
Handy	 x	8.870619773864746
bongo	 U	12.959716796875
Boeller	 i	9.424816131591797
Saeugling	 j	14.073554992675781
Troete	 t	9.097844123840332
foen	 ae	7.633978843688965
Klarinette	 v	11.820838928222656
haecksler	 ue	17.779626846313477
Bohrer	 Ue	22.435133457183838
Böller	 C	11.685203552246094
triangel	 E	11.6651029586792
posaune	 l	12.209378242492676
geschütz	 Ae	10.419110298156738
Floete	 q	7.384352684020996
geschütz	 h	10.741410255432129
tröte	 W	12.03331470489502
geschuetz	 Ö	13.127434730529785
peitsche	 y	12.069950103759766
cello	 u	15.458094596862793
Rassel	 ä	6.933338165283203
Tröte	 k	15.77678394317627
floete	 x	7.085885047912598
dusche	 y	13.01123332977295
moped	 Z	13.138911247253418
Baby	 R	11.67607307434082
Flinte	 G	9.535141944885254
telefon	 oe	11.67563247680664
granate	 J	10.988808631896973
säge	 i	9.184098243713379
Kontrabass	 a	9.614994049072266
Kontrabaß	 s	9.124338150024414
Triangel	 y	10.295090675354004
ukulele	 N	12.027301788330078
geschuetz	 k	12.918978691101074
Klavier	 H	11.18320369720459
Posaune	 r	10.135634422302246
rakete	 n	9.517960548400879
Böller	 Ae	11.986761093139648
Knarre	 W	14.79470157623291
pistole	 b	9.239710807800293
Harfe	 p	11.886430740356445
trompete	 W	10.436713218688965
Cembalo	 ü	12.111505508422852
Bohrer	 Y	11.522069931030273
baby	 K	11.10036563873291
Granate	 Z	11.580657958984375
Säugling	 h	15.211181640625
kanone	 X	7.987873554229736
trommel	 G	10.57312297821045
säugling	 G	11.29615592956543
bohrer	 i	9.514296531677246
raßel	 H	11.371111869812012
tuba	 C	10.022510528564453
moped	 C	10.891490936279297
Auto	 g	12.53769302368164
Xylophon	 f	10.821142196655273
Böller	 S	11.749134063720703
Flöte	 q	9.070939064025879
akkordeon	 ae	9.162890434265137
Rakete	 H	11.821435928344727
Troete	 z	11.217484474182129
Säugling	 Oe	19.196789264678955
Granate	 n	12.088336944580078
bongo	 J	10.44940185546875
Gitarre	 P	11.20362377166748
Häcksler	 Ä	12.161383628845215
rakete	 e	10.319334983825684
gewehr	 w	9.575221061706543
Peitsche	 J	10.869067192077637
troete	 oe	7.848761558532715
rassel	 D	9.505672454833984
telefon	 v	11.389580726623535
Bongo	 R	16.026756286621094
saeugling	 O	10.716985702514648
Saxophon	 Oe	18.869428634643555
knarre	 h	12.174427032470703
geschütz	 C	9.480707168579102
foen	 p	9.750746726989746
peitsche	 Ü	10.41292953491211
Trompete	 Ue	21.407596111297607
bohrer	 Ae	12.900946617126465
Keyboard	 D	12.319130897521973
Triangel	 ae	11.145968437194824
granate	 I	11.599638938903809
Knarre	 Ue	22.08793354034424
Akkordeon	 Ü	14.437676429748535
handy	 v	9.41656494140625
Geschuetz	 u	12.703944206237793
Kontrabass	 E	10.20129680633545
Tuba	 u	11.630692481994629
boeller	 ä	8.629995346069336
gong	 x	9.496230125427246
Tröte	 z	12.54137134552002
dynamit	 x	7.307943820953369
Mikrofon	 Oe	18.979058265686035
Harfe	 i	11.346331596374512
Haecksler	 ue	15.251036643981934
posaune	 W	10.934412002563477
Fön	 Y	10.726444244384766
häcksler	 Ä	12.501486778259277
Kanone	 V	10.08482551574707
troete	 z	9.025900840759277
rassel	 P	9.921549797058105
pferd	 n	9.945839881896973
gitarre	 t	10.360405921936035
raßel	 B	10.02550983428955
Gitarre	 K	13.138933181762695
Flinte	 S	10.89223575592041
Akkordeon	 Ä	12.02695369720459
xylophon	 y	6.435827255249023
Auto	 Ae	10.808279991149902
Knarre	 ä	11.837407112121582
geige	 B	9.314579963684082
kanone	 x	7.588873863220215
Flöte	 Ü	12.742856979370117
bongo	 ä	8.58476734161377
mofa	 ae	9.017911911010742
Tuba	 q	12.347872734069824
Cembalo	 X	8.879542350769043
akkordeon	 P	10.933455467224121
kontrabass	 w	6.640151500701904
Handy	 E	12.370468139648438
tuba	 y	12.095900535583496
Telefon	 ü	12.57180404663086
Xylophon	 d	10.287027359008789
cello	 B	10.02867317199707
kontrabaß	 t	9.890098571777344
xylophon	 N	8.559547424316406
keyboard	 Ä	12.537809371948242
klarinette	 p	12.05069351196289
Posaune	 h	13.898719787597656
Foen	 X	8.812538146972656
xylophon	 ä	6.378305435180664
floete	 D	9.895123481750488
dusche	 Ue	23.83342742919922
rakete	 T	11.82741928100586
raßel	 p	11.54481315612793
posaune	 ae	12.233339309692383
Triangel	 oe	9.617544174194336
bohrer	 h	10.428089141845703
Foen	 L	9.46180534362793
Flöte	 a	9.866435050964355
gewehr	 h	9.58519458770752
Tröte	 f	13.977156639099121
Kanone	 s	10.226820945739746
Dynamit	 V	10.357595443725586
pferd	 Z	11.688572883605957
Schlagzeug	 Ae	13.837173461914062
boeller	 F	13.983468055725098
geschütz	 x	7.913525104522705
gitarre	 ae	13.15600872039795
rassel	 S	9.729430198669434
Raßel	 U	12.812230110168457
Klavier	 m	11.687881469726562
saege	 ae	10.593262672424316
baby	 ue	13.079136848449707
gong	 p	9.664576530456543
keyboard	 E	10.035280227661133
Saeugling	 X	7.67824649810791
peitsche	 Ae	11.206864356994629
Kanone	 J	13.31173038482666
Bongo	 O	10.493766784667969
Geschütz	 L	12.453426361083984
Saxophon	 l	9.40342903137207
Tröte	 W	12.344358444213867
Kontrabaß	 ä	10.831706047058105
akkordeon	 f	11.924932479858398
Fön	 O	10.330398559570312
Rakete	 J	12.775836944580078
moped	 Oe	20.139113903045654
cembalo	 I	8.75133991241455
dynamit	 B	11.062884330749512
Geige	 Q	12.91975212097168
ukulele	 u	16.01544189453125
Saege	 M	10.264276504516602
Haecksler	 C	10.027565956115723
säge	 Y	8.562820434570312
Posaune	 u	12.385027885437012
Saeugling	 Y	9.076309204101562
mixer	 n	9.137544631958008
saxophon	 oe	13.397685050964355
Klarinette	 L	10.361200332641602
saeugling	 m	8.636947631835938
Schlagzeug	 g	12.611289024353027
Säugling	 e	9.985898971557617
Auto	 k	14.476441383361816
Böller	 e	13.105830192565918
Kontrabaß	 P	11.779790878295898
flinte	 h	11.558391571044922
fagott	 s	9.632761001586914
pistole	 o	11.267786979675293
klarinette	 ö	12.604630470275879
böller	 E	11.3587064743042
granate	 V	9.825510025024414
schlagzeug	 S	11.130255699157715
Bongo	 x	8.575061798095703
Rassel	 Ae	11.993267059326172
telefon	 q	12.155647277832031
knarre	 o	9.005648612976074
Keyboard	 Ü	10.265385627746582
trompete	 P	11.099393844604492
fagott	 p	11.965055465698242
gitarre	 W	11.4915771484375
tröte	 k	14.1412353515625
Flinte	 D	10.763051986694336
Keyboard	 H	15.468421936035156
gewehr	 d	10.765239715576172
gewehr	 W	8.95789909362793
Tuba	 ae	14.355135917663574
mixer	 a	9.384282112121582
Gitarre	 w	9.309218406677246
Triangel	 W	11.811680793762207
rakete	 A	10.283413887023926
Knarre	 y	8.57762622833252
geschuetz	 w	9.929001808166504
trompete	 D	10.315412521362305
Raßel	 D	11.34962272644043
geschuetz	 q	9.29249095916748
Peitsche	 l	11.26823902130127
saege	 P	10.023052215576172
böller	 R	12.592341423034668
Triangel	 O	12.191629409790039
Geschütz	 Ü	12.529181480407715
haecksler	 T	10.67419147491455
bohrer	 x	9.116433143615723
Gitarre	 ue	14.32286548614502
harfe	 J	10.567634582519531
raßel	 I	9.132868766784668
triangel	 V	9.795220375061035
Peitsche	 i	9.893152236938477
harfe	 o	9.289783477783203
troete	 g	11.2937650680542
Foen	 h	9.470351219177246
Bohrer	 o	10.497668266296387
Tuba	 O	12.27592945098877
Mikrofon	 m	10.353551864624023
gewehr	 L	13.588981628417969
Harfe	 S	10.923473358154297
fön	 Ue	22.524445056915283
Telefon	 K	13.236869812011719
Fagott	 T	11.56056022644043
Raßel	 z	11.189083099365234
mikrofon	 b	10.312704086303711
kontrabass	 C	10.180438995361328
klavier	 a	10.743383407592773
Geschuetz	 n	10.049799919128418
Baby	 k	12.84195613861084
Revolver	 S	12.044039726257324
Gewehr	 d	11.185790061950684
triangel	 u	11.767413139343262
geige	 g	11.501888275146484
Häcksler	 U	12.352418899536133
Dusche	 Ä	13.202338218688965
dynamit	 t	8.373332023620605
knarre	 ä	7.883508682250977
dusche	 f	10.351781845092773
Bongo	 Ö	12.982721328735352
Geschütz	 oe	11.590041160583496
rassel	 d	9.59935474395752
Schlagzeug	 Ü	13.857327461242676
Raßel	 j	13.59478759765625
auto	 b	10.927481651306152
Ukulele	 j	16.625015258789062
triangel	 p	11.186198234558105
böller	 U	12.283852577209473
telefon	 E	12.390512466430664
Pistole	 E	9.642497062683105
kontrabass	 N	9.227212905883789
Säge	 y	9.414312362670898
Mixer	 Q	14.353336334228516
häcksler	 d	10.790818214416504
Boeller	 V	10.506234169006348
Trompete	 n	11.23715877532959
Baby	 D	12.555023193359375
böller	 s	9.631732940673828
Handy	 k	14.416055679321289
bongo	 j	11.981732368469238
Schlagzeug	 Ö	13.469754219055176
Auto	 l	11.146688461303711
Pistole	 V	11.075824737548828
Handy	 C	9.973248481750488
foen	 N	8.594122886657715
Peitsche	 U	11.382853507995605
Peitsche	 z	13.263816833496094
cello	 Ä	13.330727577209473
Baby	 F	12.781554222106934
Haecksler	 Ü	13.79766845703125
Xylophon	 oe	10.81682014465332
posaune	 x	7.588615894317627
klavier	 V	10.70300006866455
peitsche	 v	11.321136474609375
pistole	 M	14.236623764038086
klarinette	 Ae	13.93212890625
kontrabaß	 ö	14.996491432189941
mofa	 m	12.413839340209961
geschütz	 Y	7.567248344421387
Saxophon	 c	9.635754585266113
Rakete	 c	10.39937686920166
trommel	 R	10.24208927154541
Bongo	 l	10.303413391113281
Xylophon	 n	9.202255249023438
Moped	 A	10.690427780151367
peitsche	 K	12.465010643005371
Mofa	 ae	7.910859107971191
kontrabaß	 Ä	12.993287086486816
cembalo	 oe	10.748579978942871
gong	 ü	7.854112148284912
Cello	 L	11.662323951721191
