condition	dummy_condition	subject	action_word	sound_word	task	word	accuracy	rt	log_rt	fasttext_cos_similarity	ppmi_cos_similarity
pIPL	0.5	5	-1	1	Handlung	Turbine	0.0	1509.0	3.17868923977559	0.16846776194870472	0.11388675018352679
pIPL	0.5	5	1	-1	Handlung	Schraube	1.0	657.0	2.8175653695597807	0.23359277471899986	0.15369233182414044
pIPL	0.5	5	-1	1	Handlung	Sirene	1.0	1183.0	3.0729847446279304	0.24008087068796158	0.06736816515325117
pIPL	0.5	5	-1	-1	Handlung	Giraffe	1.0	909.0	2.9585638832219674	0.23825205117464066	0.11948765513760262
pIPL	0.5	5	-1	1	Handlung	Bach	1.0	881.0	2.9449759084120477	0.104628199711442	0.06506052927229966
pIPL	0.5	5	-1	1	Handlung	Geröll	1.0	1210.0	3.0827853703164503	0.22315509244799614	0.13133614452309206
pIPL	0.5	5	-1	1	Handlung	Amsel	1.0	740.0	2.8692317197309762	0.306169118732214	0.15098940134789307
pIPL	0.5	5	1	-1	Handlung	Krawatte	1.0	703.0	2.846955325019824	0.29765502363443375	0.11993949695932882
pIPL	0.5	5	-1	1	Handlung	Wasserfall	1.0	1179.0	3.071513805095089	0.21328267641365528	0.06616213303083485
pIPL	0.5	5	-1	-1	Handlung	Skorpion	1.0	1033.0	3.0141003215196207	0.24490530043840408	0.12285723599051956
pIPL	0.5	5	-1	1	Handlung	Drossel	1.0	764.0	2.8830933585756897	0.17231416050344706	0.10760396935789651
pIPL	0.5	5	1	-1	Handlung	Knopf	1.0	721.0	2.857935264719429	0.2558344006538391	0.11315514100691271
pIPL	0.5	5	1	1	Handlung	Rassel	1.0	788.0	2.8965262174895554	0.1870720461010933	0.13831276756230304
pIPL	0.5	5	1	1	Handlung	Posaune	1.0	897.0	2.952792443044092	0.17924160324037075	0.07581152929582502
pIPL	0.5	5	1	-1	Handlung	Tablett	1.0	1242.0	3.0941215958405612	0.2686873562633991	0.18036825719619942
pIPL	0.5	5	-1	1	Handlung	Henne	1.0	807.0	2.90687353472207	0.2657271735370159	0.11040520302394907
pIPL	0.5	5	-1	-1	Handlung	Schabe	1.0	1042.0	3.0178677189635055	0.33427971601486206	0.16916676537775333
pIPL	0.5	5	-1	-1	Handlung	Pfeiler	0.0	900.0	2.9542425094393248	0.23176779225468636	0.09939390789284619
pIPL	0.5	5	1	1	Handlung	Kanone	1.0	899.0	2.9537596917332287	0.21126586943864822	0.12206863831974546
pIPL	0.5	5	1	-1	Handlung	Kuchen	1.0	1303.0	3.1149444157125847	0.2773931249976158	0.29704816731933636
pIPL	0.5	5	-1	-1	Handlung	Salamander	1.0	871.0	2.9400181550076634	0.28176092356443405	0.10382664580303191
pIPL	0.5	5	-1	-1	Handlung	Qualle	1.0	995.0	2.9978230807457256	0.2616753615438938	0.13904090343789854
pIPL	0.5	5	1	-1	Handlung	Zange	1.0	809.0	2.9079485216122722	0.28323930874466896	0.23573511018109627
pIPL	0.5	5	1	1	Handlung	Gong	1.0	1404.0	3.1473671077937864	0.13053256087005138	0.07301878334812195
pIPL	0.5	5	-1	1	Handlung	Hornisse	1.0	807.0	2.90687353472207	0.2415538765490055	0.16300265086778942
pIPL	0.5	5	1	-1	Handlung	Zigarette	1.0	918.0	2.9628426812012423	0.30690106749534607	0.12297488662725464
pIPL	0.5	5	-1	-1	Handlung	Biber	1.0	1360.0	3.1335389083702174	0.21019401028752327	0.10747828998422138
pIPL	0.5	5	-1	-1	Handlung	Käfer	1.0	716.0	2.8549130223078554	0.20583929400891066	0.12152083044520606
pIPL	0.5	5	1	-1	Handlung	Lanze	1.0	708.0	2.850033257689769	0.2850107252597809	0.08477890018872991
pIPL	0.5	5	1	1	Handlung	Baby	1.0	1888.0	3.27600198996205	0.18655060231685638	0.10964113254041674
pIPL	0.5	5	-1	-1	Handlung	Satellit	0.0	713.0	2.8530895298518657	0.20356498286128044	0.0613746818867934
pIPL	0.5	5	-1	-1	Handlung	Spinne	1.0	996.0	2.998259338423699	0.30003656819462776	0.15688654520218992
pIPL	0.5	5	1	1	Handlung	Keyboard	1.0	723.0	2.859138297294531	0.07620173040777445	0.07264591809472976
pIPL	0.5	5	1	1	Handlung	Cello	1.0	1142.0	3.0576661039098294	0.12226452399045229	0.0777492395701489
pIPL	0.5	5	1	1	Handlung	Schlagzeug	1.0	663.0	2.821513528404773	0.12161924876272678	0.055863299106392095
pIPL	0.5	5	-1	1	Handlung	Lüftung	0.0	904.0	2.9561684304753633	0.2231629453599453	0.14143496955382928
pIPL	0.5	5	1	1	Handlung	Kontrabass	1.0	689.0	2.8382192219076257	0.1803523162379861	0.0516904250010613
pIPL	0.5	5	-1	-1	Handlung	Gecko	1.0	915.0	2.9614210940664485	0.16149046272039413	0.1094352685966109
pIPL	0.5	5	-1	1	Handlung	Kröte	1.0	1322.0	3.1212314551496214	0.26435916125774384	0.16721496585729112
pIPL	0.5	5	1	-1	Handlung	Tandem	0.0	1746.0	3.2420442393695508	0.0020040119998157024	0.06982707277271327
pIPL	0.5	5	1	-1	Handlung	Kamm	1.0	1586.0	3.200303182981585	0.21430138871073723	0.16249142880455414
sham	-0.5	5	1	1	Handlung	Akkordeon	1.0	764.0	2.8830933585756897	0.15776839293539524	0.08593252790752792
sham	-0.5	5	-1	1	Handlung	Küken	1.0	727.0	2.8615344108590377	0.26168932393193245	0.1410593657773601
sham	-0.5	5	-1	1	Handlung	Papagei	1.0	2391.0	3.378579576115775	0.22192232310771942	0.11317939968461987
sham	-0.5	5	-1	-1	Handlung	Pfosten	1.0	1783.0	3.2511513431753545	0.22394496574997902	0.12716330409623455
sham	-0.5	5	1	1	Handlung	Granate	1.0	1371.0	3.1370374547895126	0.221207607537508	0.11468511520110913
sham	-0.5	5	-1	-1	Handlung	Skulptur	0.0	2184.0	3.3392526340327	0.21833325549960136	0.0817945861698669
sham	-0.5	5	1	1	Handlung	Mofa	1.0	779.0	2.8915374576725643	0.10730541963130236	0.06586894332703064
sham	-0.5	5	1	1	Handlung	Mixer	1.0	1269.0	3.103461622094705	0.24058399349451065	0.5614899517776861
sham	-0.5	5	-1	-1	Handlung	Efeu	1.0	1297.0	3.11293997608408	0.3071144111454487	0.24999780178196895
sham	-0.5	5	1	-1	Handlung	Kommode	1.0	910.0	2.9590413923210934	0.17186840809881687	0.11127493740271854
sham	-0.5	5	-1	-1	Handlung	Portrait	0.0	854.0	2.931457870689005	0.1347370743751526	0.06263443064926166
sham	-0.5	5	1	-1	Handlung	Kapuze	1.0	1129.0	3.052693941924968	0.2976352944970131	0.15563439571547977
sham	-0.5	5	-1	1	Handlung	Schimpanse	1.0	1482.0	3.170848203643309	0.14613282307982445	0.09936342443261281
sham	-0.5	5	1	1	Handlung	Geige	1.0	1863.0	3.2702128548962426	0.1951991692185402	0.07428656184556792
sham	-0.5	5	-1	-1	Handlung	Denkmal	0.0	726.0	2.8609366207000937	0.11356506031006575	0.054823099056261926
sham	-0.5	5	-1	-1	Handlung	Känguruh	1.0	801.0	2.9036325160842376	0.19054993148893118	0.08151359593809249
sham	-0.5	5	-1	-1	Handlung	Oktopus	1.0	1506.0	3.177824971864682	0.30038145184516907	0.24680892657650533
sham	-0.5	5	1	1	Handlung	Säugling	1.0	942.0	2.9740509027928774	0.2274540215730667	0.13308773702845267
sham	-0.5	5	1	1	Handlung	Geschütz	1.0	772.0	2.887617300335736	0.12564103491604328	0.12047611472620323
sham	-0.5	5	-1	-1	Handlung	Schnecke	1.0	850.0	2.929418925714293	0.36977437883615494	0.24306924237916383
sham	-0.5	5	-1	1	Handlung	Taube	1.0	1094.0	3.039017321997412	0.21487439423799515	0.09560456915235505
sham	-0.5	5	1	1	Handlung	Tröte	1.0	1162.0	3.065206128054312	0.16464511724188924	0.09259759958255886
sham	-0.5	5	-1	-1	Handlung	Antilope	1.0	836.0	2.9222062774390163	0.2003636658191681	0.1145793893299677
sham	-0.5	5	1	-1	Handlung	Gürtel	1.0	661.0	2.82020145948564	0.23315448313951492	0.13029154591159497
sham	-0.5	5	-1	1	Handlung	Rotkehlchen	1.0	1444.0	3.1595671932336202	0.21702387183904648	0.1251175801240898
sham	-0.5	5	-1	1	Handlung	Uhu	1.0	795.0	2.9003671286564705	0.11385896103456616	0.156547577936193
sham	-0.5	5	1	1	Handlung	Handy	1.0	1326.0	3.1225435240687545	0.150745352730155	0.0326732089828039
sham	-0.5	5	1	-1	Handlung	Spritze	1.0	836.0	2.9222062774390163	0.27826737239956856	0.21185914138936424
sham	-0.5	5	1	1	Handlung	Tuba	1.0	718.0	2.8561244442423	0.14274169690907001	0.07624825197976792
sham	-0.5	5	1	-1	Handlung	Angel	1.0	954.0	2.979548374704095	0.13704723306000233	0.06433309933774833
sham	-0.5	5	1	-1	Handlung	Pinzette	1.0	1252.0	3.097604328874411	0.33245228230953217	0.25635713565744855
sham	-0.5	5	1	-1	Handlung	Karaffe	1.0	940.0	2.9731278535996988	0.29150525480508804	0.3106760000666584
sham	-0.5	5	-1	1	Handlung	Bär	1.0	800.0	2.9030899869919438	0.1528414626372978	0.09147698987076164
sham	-0.5	5	1	1	Handlung	Fagott	1.0	687.0	2.8369567370595505	0.1682279296219349	0.06596449092115464
sham	-0.5	5	-1	1	Handlung	Auspuff	0.0	948.0	2.976808337338066	0.20146265253424644	0.11994568425885854
sham	-0.5	5	-1	1	Handlung	Affe	1.0	1322.0	3.1212314551496214	0.23784591257572174	0.11510071652430509
sham	-0.5	5	-1	-1	Handlung	Logo	1.0	1872.0	3.2723058444020863	0.1349429152905941	0.09069064773146052
sham	-0.5	5	1	-1	Handlung	Pille	1.0	992.0	2.9965116721541785	0.27078212797641754	0.10288196760116286
sham	-0.5	5	1	1	Handlung	Säge	1.0	739.0	2.8686444383948255	0.2153131626546383	0.184738810376335
sham	-0.5	5	1	-1	Handlung	Spaten	1.0	1330.0	3.123851640967086	0.25964680686593056	0.24413080335076853
sham	-0.5	5	-1	1	Handlung	Fluss	1.0	1251.0	3.09725730969342	0.11157234630081803	0.08140839062027605
sham	-0.5	5	-1	1	Handlung	Rotor	1.0	1441.0	3.1586639808139894	0.21434737369418144	0.14639238868723525
sham	-0.5	5	1	-1	Handlung	Bumerang	1.0	902.0	2.9552065375419416	0.127064467407763	0.09001107668371389
sham	-0.5	5	-1	-1	Handlung	Dachs	1.0	841.0	2.924795995797912	0.2815195694565773	0.12588733330954804
sham	-0.5	5	-1	-1	Handlung	Säule	1.0	1763.0	3.246252312299322	0.27190878987312317	0.08321171365782176
sham	-0.5	5	1	-1	Handlung	Dolch	1.0	1054.0	3.022840610876528	0.22993289306759834	0.12494892784160794
sham	-0.5	5	1	-1	Handlung	Hemd	1.0	1596.0	3.2030328870147105	0.27548350393772125	0.13822641028700244
sham	-0.5	5	-1	-1	Handlung	Moos	1.0	751.0	2.8756399370041685	0.2921600081026554	0.27324010735771564
sham	-0.5	5	-1	1	Handlung	Vulkan	1.0	1460.0	3.164352855784437	0.22057298943400383	0.05687225039773336
sham	-0.5	5	1	1	Handlung	Triangel	1.0	1305.0	3.1156105116742996	0.16988270916044712	0.10028398938561034
sham	-0.5	5	1	-1	Handlung	Skizze	1.0	1742.0	3.241048150671644	0.17015132866799831	0.09155146100962575
sham	-0.5	5	-1	1	Handlung	Ziege	1.0	2117.0	3.325720858019412	0.36479683220386505	0.1546062606363371
sham	-0.5	5	-1	1	Handlung	Möwe	1.0	2231.0	3.348499570283838	0.15730357356369495	0.11339969772952219
sham	-0.5	5	1	-1	Handlung	Krücke	1.0	684.0	2.835056101720116	0.1878700302913785	0.09901076913609963
sham	-0.5	5	-1	-1	Handlung	Fichte	1.0	744.0	2.8715729355458786	0.23226487264037132	0.16418656571939294
sham	-0.5	5	-1	-1	Handlung	Milbe	1.0	883.0	2.9459607035775686	0.25796177983283997	0.17695718376369307
sham	-0.5	5	1	-1	Handlung	Mango	0.0	682.0	2.833784374656479	0.305082518607378	0.43552922474537614
sham	-0.5	5	1	1	Handlung	Böller	1.0	839.0	2.9237619608287004	0.23306480143219233	0.08496224834797461
sham	-0.5	5	-1	1	Handlung	Rabe	1.0	846.0	2.9273703630390235	0.22882772609591484	0.09260524063972564
sham	-0.5	5	1	-1	Handlung	Mikroskop	1.0	1366.0	3.1354506993455136	0.2516487091779709	0.1622483668419501
sham	-0.5	5	-1	-1	Handlung	Rinne	1.0	878.0	2.9434945159061026	0.2115299180150032	0.16316836422207803
sham	-0.5	5	-1	1	Handlung	Lautsprecher	0.0	678.0	2.8312296938670634	0.16965544037520885	0.0666884228475687
sham	-0.5	5	-1	1	Handlung	Gebläse	1.0	2694.0	3.4303975913869666	0.20937863830477	0.16594562130254786
sham	-0.5	5	-1	1	Handlung	Frosch	1.0	825.0	2.916453948549925	0.269133772701025	0.14129898056441226
sham	-0.5	5	1	1	Handlung	Saxophon	1.0	684.0	2.835056101720116	0.11228780075907707	0.07171506501716196
sham	-0.5	5	-1	-1	Handlung	Eidechse	1.0	1193.0	3.076640443670342	0.31273071840405464	0.1426779388281757
sham	-0.5	5	1	1	Handlung	Rakete	1.0	1764.0	3.246498580795801	0.21086596325039864	0.09651346999547539
sham	-0.5	5	1	-1	Handlung	Atlas	1.0	662.0	2.8208579894397	0.19455312006175518	0.08847831452304189
sham	-0.5	5	1	1	Handlung	Dusche	1.0	1498.0	3.1755118133634475	0.25699036195874214	0.07961138460863737
sham	-0.5	5	1	1	Handlung	Klavier	1.0	691.0	2.8394780473741985	0.11705507105216384	0.04108181518918064
sham	-0.5	5	-1	-1	Handlung	Otter	1.0	2038.0	3.3092041796704077	0.21597435884177685	0.11270219194511777
sham	-0.5	5	-1	1	Handlung	Elch	1.0	724.0	2.859738566197147	0.2354499250650406	0.09732529317368732
sham	-0.5	5	1	1	Handlung	Revolver	1.0	702.0	2.846337112129805	0.11694657616317272	0.1041017482106038
sham	-0.5	5	1	-1	Handlung	Schal	1.0	689.0	2.8382192219076257	0.2732401639223099	0.14722765778813485
sham	-0.5	5	1	-1	Handlung	Scheck	1.0	1361.0	3.133858125203335	0.10084839374758303	0.032092374407111546
sham	-0.5	5	1	1	Handlung	Klarinette	1.0	1631.0	3.212453961040276	0.18977229297161102	0.07587590865664784
sham	-0.5	5	-1	1	Handlung	Hummel	1.0	1045.0	3.019116290447073	0.20039476454257965	0.12541719596863277
sham	-0.5	5	1	-1	Handlung	Paket	1.0	1360.0	3.1335389083702174	0.1835707612335682	0.055283490517191614
sham	-0.5	5	-1	-1	Handlung	Buche	1.0	734.0	2.8656960599160706	0.07184768933802843	0.05388220062881355
sham	-0.5	5	1	1	Handlung	Dynamit	1.0	1473.0	3.168202746842631	0.17738353461027145	0.12589690125724928
sham	-0.5	5	1	-1	Handlung	Kartoffel	0.0	1071.0	3.029789470831856	0.5351116582751274	0.5583046390008967
sham	-0.5	5	1	-1	Handlung	Kuvert	1.0	1404.0	3.1473671077937864	0.201920997351408	0.10663044385566167
sham	-0.5	5	-1	-1	Handlung	Marder	1.0	747.0	2.873320601815399	0.24990611895918846	0.14557824317361445
sham	-0.5	5	1	1	Handlung	Auto	1.0	848.0	2.9283958522567137	0.18703975342214108	0.034912554466992374
sham	-0.5	5	-1	-1	Handlung	Eiche	1.0	809.0	2.9079485216122722	0.23499976471066475	0.19318772829115216
sham	-0.5	5	-1	1	Handlung	Grille	1.0	1955.0	3.2911467617318855	0.2619832083582878	0.14215569452092436
sham	-0.5	5	-1	1	Handlung	Triebwerk	1.0	1898.0	3.2782962080912736	0.08056519855745137	0.11243046064406292
sham	-0.5	5	-1	-1	Handlung	Fundament	0.0	773.0	2.888179493918325	0.17832465283572674	0.0884765869541313
sham	-0.5	5	-1	1	Handlung	Kuckuck	1.0	786.0	2.895422546039408	0.16333062946796417	0.12421759309481784
sham	-0.5	5	1	1	Handlung	Trommel	1.0	1010.0	3.0043213737826426	0.23673396185040474	0.19361448326296782
sham	-0.5	5	-1	1	Handlung	Brandung	1.0	1541.0	3.1878026387184195	0.17239838652312756	0.09019290026405224
sham	-0.5	5	-1	-1	Handlung	Palme	1.0	682.0	2.833784374656479	0.2985937297344208	0.17188612683805538
sham	-0.5	5	-1	-1	Handlung	Chamäleon	1.0	801.0	2.9036325160842376	0.16358448844403028	0.10482009901434408
sham	-0.5	5	-1	1	Handlung	Löwe	1.0	1005.0	3.002166061756508	0.18110909638926387	0.08194008513947021
sham	-0.5	5	1	1	Handlung	Knarre	1.0	3242.0	3.510813010512496	0.18169274367392063	0.09415165447038698
sham	-0.5	5	1	-1	Handlung	Banane	0.0	1181.0	3.072249897613515	0.3830353766679764	0.46319432803269844
sham	-0.5	5	-1	-1	Handlung	Ahorn	1.0	1270.0	3.103803720955957	0.20631979033350945	0.18486502556742146
sham	-0.5	5	1	-1	Handlung	Marionette	1.0	2893.0	3.461348433647983	0.20489121973514557	0.08207634649277185
sham	-0.5	5	1	1	Handlung	Pistole	1.0	861.0	2.935003151453655	0.1676795370876789	0.08587610422140635
sham	-0.5	5	-1	1	Handlung	Gorilla	1.0	965.0	2.9845273133437926	0.19507123157382011	0.10610238639560388
sham	-0.5	5	1	1	Handlung	Bongo	1.0	795.0	2.9003671286564705	0.11532139591872692	0.05617606268245645
sham	-0.5	5	-1	-1	Handlung	Rochen	1.0	1488.0	3.17260293120986	0.215910866856575	0.14873344863637006
sham	-0.5	5	1	-1	Handlung	Himbeere	0.0	1790.0	3.2528530309798933	0.36202322691679	0.29415408672012455
sham	-0.5	5	1	-1	Handlung	Lupe	1.0	877.0	2.9429995933660407	0.16596697643399239	0.04643569501835543
pIPL	0.5	6	-1	1	Handlung	Grille	1.0	1190.0	3.0755469613925306	0.2619832083582878	0.14215569452092436
pIPL	0.5	6	-1	-1	Handlung	Ahorn	1.0	676.0	2.829946695941636	0.20631979033350945	0.18486502556742146
pIPL	0.5	6	1	-1	Handlung	Spaten	1.0	1016.0	3.0068937079479006	0.25964680686593056	0.24413080335076853
pIPL	0.5	6	1	-1	Handlung	Lupe	1.0	1014.0	3.0060379549973173	0.16596697643399239	0.04643569501835543
pIPL	0.5	6	1	-1	Handlung	Kuvert	1.0	1087.0	3.0362295440862948	0.201920997351408	0.10663044385566167
pIPL	0.5	6	-1	-1	Handlung	Efeu	1.0	824.0	2.9159272116971158	0.3071144111454487	0.24999780178196895
pIPL	0.5	6	-1	-1	Handlung	Milbe	1.0	653.0	2.814913181275074	0.25796177983283997	0.17695718376369307
pIPL	0.5	6	1	-1	Handlung	Banane	1.0	967.0	2.9854264740830017	0.3830353766679764	0.46319432803269844
pIPL	0.5	6	-1	-1	Handlung	Portrait	0.0	1511.0	3.1792644643390253	0.1347370743751526	0.06263443064926166
pIPL	0.5	6	-1	1	Handlung	Rabe	1.0	821.0	2.9143431571194407	0.22882772609591484	0.09260524063972564
pIPL	0.5	6	1	1	Handlung	Trommel	1.0	903.0	2.9556877503135057	0.23673396185040474	0.19361448326296782
pIPL	0.5	6	-1	1	Handlung	Hummel	1.0	669.0	2.8254261177678233	0.20039476454257965	0.12541719596863277
pIPL	0.5	6	1	1	Handlung	Geige	1.0	951.0	2.978180516937414	0.1951991692185402	0.07428656184556792
pIPL	0.5	6	-1	-1	Handlung	Dachs	1.0	889.0	2.9489017609702137	0.2815195694565773	0.12588733330954804
pIPL	0.5	6	1	1	Handlung	Granate	1.0	778.0	2.890979596989689	0.221207607537508	0.11468511520110913
pIPL	0.5	6	-1	1	Handlung	Auspuff	0.0	1449.0	3.1610683854711747	0.20146265253424644	0.11994568425885854
pIPL	0.5	6	-1	1	Handlung	Fluss	1.0	874.0	2.941511432634403	0.11157234630081803	0.08140839062027605
pIPL	0.5	6	-1	1	Handlung	Affe	1.0	781.0	2.8926510338773004	0.23784591257572174	0.11510071652430509
pIPL	0.5	6	1	1	Handlung	Säge	1.0	676.0	2.829946695941636	0.2153131626546383	0.184738810376335
pIPL	0.5	6	-1	-1	Handlung	Oktopus	1.0	816.0	2.9116901587538613	0.30038145184516907	0.24680892657650533
pIPL	0.5	6	-1	1	Handlung	Möwe	1.0	953.0	2.979092900638326	0.15730357356369495	0.11339969772952219
pIPL	0.5	6	1	-1	Handlung	Pinzette	1.0	837.0	2.92272545799326	0.33245228230953217	0.25635713565744855
pIPL	0.5	6	1	1	Handlung	Pistole	1.0	725.0	2.8603380065709936	0.1676795370876789	0.08587610422140635
pIPL	0.5	6	-1	-1	Handlung	Moos	1.0	574.0	2.7589118923979736	0.2921600081026554	0.27324010735771564
pIPL	0.5	6	1	1	Handlung	Dusche	1.0	1012.0	3.0051805125037805	0.25699036195874214	0.07961138460863737
pIPL	0.5	6	-1	-1	Handlung	Antilope	1.0	787.0	2.8959747323590648	0.2003636658191681	0.1145793893299677
pIPL	0.5	6	-1	1	Handlung	Gebläse	0.0	764.0	2.8830933585756897	0.20937863830477	0.16594562130254786
pIPL	0.5	6	1	1	Handlung	Revolver	1.0	601.0	2.7788744720027396	0.11694657616317272	0.1041017482106038
pIPL	0.5	6	1	-1	Handlung	Atlas	0.0	1164.0	3.06595298031387	0.19455312006175518	0.08847831452304189
pIPL	0.5	6	1	1	Handlung	Tröte	1.0	1037.0	3.015778756389041	0.16464511724188924	0.09259759958255886
pIPL	0.5	6	1	1	Handlung	Saxophon	1.0	619.0	2.791690649020118	0.11228780075907707	0.07171506501716196
pIPL	0.5	6	-1	-1	Handlung	Chamäleon	1.0	697.0	2.8432327780980096	0.16358448844403028	0.10482009901434408
pIPL	0.5	6	1	-1	Handlung	Mango	0.0	689.0	2.8382192219076257	0.305082518607378	0.43552922474537614
pIPL	0.5	6	-1	-1	Handlung	Otter	1.0	883.0	2.9459607035775686	0.21597435884177685	0.11270219194511777
pIPL	0.5	6	-1	1	Handlung	Rotor	0.0	1656.0	3.219060332448861	0.21434737369418144	0.14639238868723525
pIPL	0.5	6	-1	1	Handlung	Brandung	1.0	1011.0	3.004751155591001	0.17239838652312756	0.09019290026405224
pIPL	0.5	6	-1	1	Handlung	Ziege	1.0	1394.0	3.144262773761991	0.36479683220386505	0.1546062606363371
pIPL	0.5	6	-1	-1	Handlung	Rochen	1.0	631.0	2.8000293592441343	0.215910866856575	0.14873344863637006
pIPL	0.5	6	1	-1	Handlung	Himbeere	0.0	1213.0	3.083860800866573	0.36202322691679	0.29415408672012455
pIPL	0.5	6	-1	1	Handlung	Kuckuck	1.0	749.0	2.8744818176994666	0.16333062946796417	0.12421759309481784
pIPL	0.5	6	1	1	Handlung	Klarinette	1.0	763.0	2.8825245379548803	0.18977229297161102	0.07587590865664784
pIPL	0.5	6	1	-1	Handlung	Paket	1.0	1275.0	3.1055101847699738	0.1835707612335682	0.055283490517191614
pIPL	0.5	6	1	-1	Handlung	Angel	1.0	1005.0	3.002166061756508	0.13704723306000233	0.06433309933774833
pIPL	0.5	6	1	1	Handlung	Böller	1.0	855.0	2.931966114728173	0.23306480143219233	0.08496224834797461
pIPL	0.5	6	1	-1	Handlung	Marionette	1.0	834.0	2.921166050637739	0.20489121973514557	0.08207634649277185
pIPL	0.5	6	1	1	Handlung	Knarre	1.0	837.0	2.92272545799326	0.18169274367392063	0.09415165447038698
pIPL	0.5	6	1	-1	Handlung	Spritze	1.0	714.0	2.8536982117761744	0.27826737239956856	0.21185914138936424
pIPL	0.5	6	-1	-1	Handlung	Palme	1.0	682.0	2.833784374656479	0.2985937297344208	0.17188612683805538
pIPL	0.5	6	1	1	Handlung	Geschütz	1.0	794.0	2.8998205024270964	0.12564103491604328	0.12047611472620323
pIPL	0.5	6	1	-1	Handlung	Kapuze	1.0	920.0	2.963787827345555	0.2976352944970131	0.15563439571547977
pIPL	0.5	6	-1	-1	Handlung	Buche	1.0	999.0	2.9995654882259823	0.07184768933802843	0.05388220062881355
pIPL	0.5	6	-1	1	Handlung	Schimpanse	1.0	791.0	2.8981764834976764	0.14613282307982445	0.09936342443261281
pIPL	0.5	6	1	1	Handlung	Fagott	1.0	1624.0	3.2105860249051563	0.1682279296219349	0.06596449092115464
pIPL	0.5	6	-1	-1	Handlung	Fundament	1.0	705.0	2.848189116991399	0.17832465283572674	0.0884765869541313
pIPL	0.5	6	-1	1	Handlung	Elch	1.0	788.0	2.8965262174895554	0.2354499250650406	0.09732529317368732
pIPL	0.5	6	1	-1	Handlung	Hemd	1.0	793.0	2.8992731873176036	0.27548350393772125	0.13822641028700244
pIPL	0.5	6	-1	-1	Handlung	Känguruh	0.0	709.0	2.8506462351830666	0.19054993148893118	0.08151359593809249
pIPL	0.5	6	-1	-1	Handlung	Schnecke	1.0	798.0	2.9020028913507296	0.36977437883615494	0.24306924237916383
pIPL	0.5	6	-1	-1	Handlung	Fichte	1.0	1108.0	3.044539760392411	0.23226487264037132	0.16418656571939294
pIPL	0.5	6	-1	1	Handlung	Löwe	1.0	1070.0	3.0293837776852097	0.18110909638926387	0.08194008513947021
pIPL	0.5	6	1	-1	Handlung	Scheck	1.0	911.0	2.9595183769729982	0.10084839374758303	0.032092374407111546
pIPL	0.5	6	1	1	Handlung	Rakete	1.0	1366.0	3.1354506993455136	0.21086596325039864	0.09651346999547539
pIPL	0.5	6	1	-1	Handlung	Schal	1.0	1052.0	3.02201573981772	0.2732401639223099	0.14722765778813485
pIPL	0.5	6	1	-1	Handlung	Pille	1.0	837.0	2.92272545799326	0.27078212797641754	0.10288196760116286
pIPL	0.5	6	1	1	Handlung	Bongo	1.0	831.0	2.919601023784111	0.11532139591872692	0.05617606268245645
pIPL	0.5	6	1	1	Handlung	Akkordeon	1.0	664.0	2.8221680793680175	0.15776839293539524	0.08593252790752792
pIPL	0.5	6	-1	-1	Handlung	Marder	1.0	958.0	2.9813655090785445	0.24990611895918846	0.14557824317361445
pIPL	0.5	6	1	-1	Handlung	Mikroskop	1.0	963.0	2.9836262871245345	0.2516487091779709	0.1622483668419501
pIPL	0.5	6	1	-1	Handlung	Karaffe	1.0	999.0	2.9995654882259823	0.29150525480508804	0.3106760000666584
pIPL	0.5	6	-1	1	Handlung	Frosch	1.0	738.0	2.8680563618230415	0.269133772701025	0.14129898056441226
pIPL	0.5	6	1	1	Handlung	Auto	1.0	1196.0	3.077731179652392	0.18703975342214108	0.034912554466992374
pIPL	0.5	6	-1	1	Handlung	Gorilla	1.0	871.0	2.9400181550076634	0.19507123157382011	0.10610238639560388
pIPL	0.5	6	1	1	Handlung	Säugling	0.0	1227.0	3.088844562727004	0.2274540215730667	0.13308773702845267
pIPL	0.5	6	1	-1	Handlung	Kommode	0.0	1883.0	3.274850320016665	0.17186840809881687	0.11127493740271854
pIPL	0.5	6	1	1	Handlung	Dynamit	1.0	1054.0	3.022840610876528	0.17738353461027145	0.12589690125724928
pIPL	0.5	6	-1	1	Handlung	Papagei	1.0	1004.0	3.0017337128090005	0.22192232310771942	0.11317939968461987
pIPL	0.5	6	1	-1	Handlung	Skizze	1.0	1187.0	3.074450718954591	0.17015132866799831	0.09155146100962575
pIPL	0.5	6	1	-1	Handlung	Kartoffel	0.0	1535.0	3.1861083798132053	0.5351116582751274	0.5583046390008967
pIPL	0.5	6	-1	-1	Handlung	Pfosten	1.0	847.0	2.9278834103307068	0.22394496574997902	0.12716330409623455
pIPL	0.5	6	-1	1	Handlung	Lautsprecher	0.0	1668.0	3.22219604630172	0.16965544037520885	0.0666884228475687
pIPL	0.5	6	-1	1	Handlung	Rotkehlchen	1.0	925.0	2.9661417327390325	0.21702387183904648	0.1251175801240898
pIPL	0.5	6	1	1	Handlung	Klavier	1.0	898.0	2.9532763366673045	0.11705507105216384	0.04108181518918064
pIPL	0.5	6	1	-1	Handlung	Gürtel	1.0	1304.0	3.1152775913959014	0.23315448313951492	0.13029154591159497
pIPL	0.5	6	-1	-1	Handlung	Denkmal	1.0	864.0	2.936513742478893	0.11356506031006575	0.054823099056261926
