condition	dummy_condition	subject	session	category	word	rt	log_rt	fasttext_cos_similarity	ppmi_cos_similarity
sham	1.0	013	3	Besteck	Geschirr	2618.38960739644	7.870696595336252	0.6506250500679016	0.8020554816662165
aIFG	0.5	014	1	Besteck	Teller	2566.43722686617	7.850663492376728	0.45014311373233795	0.5067667897781226
aIFG	0.5	015	2	Besteck	Gabel	2920.6580032089	7.979906543437728	0.39146479219198227	0.37734039155321875
pIFG	1.5	016	2	Besteck	Gabel	2675.06493161127	7.892102685382468	0.39146479219198227	0.37734039155321875
sham	1.0	017	1	Besteck	Teller	1607.67965889851	7.383169033882001	0.45014311373233795	0.5067667897781226
pIFG	1.5	018	3	Besteck	Loeffel	1319.58009413975	7.185826384301229	0.34553430043160915	0.3843110085949333
sham	1.0	019	3	Besteck	Messer	2198.04761946973	7.695779645377015	0.29301372542977333	0.29180456616726147
aIFG	0.5	020	1	Besteck	Teller	1905.2251110264	7.5528801837597435	0.45014311373233795	0.5067667897781226
pIFG	1.5	021	2	Besteck	Teller	2693.95670634955	7.899137418779759	0.45014311373233795	0.5067667897781226
aIFG	0.5	022	2	Besteck	Kueche	2216.93939420801	7.704333843014002	0.33837997168302536	0.554526896820826
pIFG	1.5	023	3	Besteck	Tassen	3421.2900337733	8.138065206492756	0.2857323680073023	0.394797902071369
sham	1.0	024	1	Besteck	Gabel	1509.99999999999	7.320526962272733	0.39146479219198227	0.37734039155321875
sham	1.0	103	3	Besteck	Gabel	1617.12554626765	7.389023688098731	0.39146479219198227	0.37734039155321875
aIFG	0.5	001	3	Bier	Wein	2467.2554094902	7.811266868118935	0.4890191778540611	0.5521800691356238
sham	1.0	002	2	Bier	Getraenk	1565.17316573738	7.35639044881377	0.4700117651373148	0.5646816689883793
pIFG	1.5	003	1	Bier	Getraenk	1656.66666666666	7.4131662700466245	0.4700117651373148	0.5646816689883793
pIFG	1.5	004	2	Bier	kalt	1706.86147627447	7.442997268175699	0.290492657572031	0.21485950434994194
aIFG	0.5	005	1	Bier	Wein	1201.50650202551	7.092163409055119	0.4890191778540611	0.5521800691356238
aIFG	0.5	006	3	Bier	Wein	1269.99999999999	7.147559271189446	0.4890191778540611	0.5521800691356238
pIFG	1.5	007	1	Bier	Wein	1579.34199679109	7.365396556263544	0.4890191778540611	0.5521800691356238
sham	1.0	008	2	Bier	Wein	1267.62771360948	7.145691054782937	0.4890191778540611	0.5521800691356238
sham	1.0	009	3	Bier	Wein	3030.0	8.016647877057803	0.4890191778540611	0.5521800691356238
aIFG	0.5	010	1	Bier	Sekt	2632.55843845015	7.876091229089297	0.47316256910562515	0.47935831806220996
pIFG	1.5	011	2	Bier	Wein	1404.59308046201	7.2482146140249775	0.4890191778540611	0.5521800691356238
sham	1.0	012	3	Bier	Wein	1196.78355834094	7.088228093188264	0.4890191778540611	0.5521800691356238
pIFG	1.5	013	1	Bier	Saft	1919.39394208011	7.5602856221423895	0.3627549484372139	0.29596079471139447
sham	1.0	014	2	Bier	Wein	1281.79654466319	7.1567977742257165	0.4890191778540611	0.5521800691356238
sham	1.0	015	3	Bier	Radler	2821.47618583294	7.945369858727972	0.4119351953268051	0.22108097743289434
aIFG	0.5	016	3	Bier	Wasser	1513.22078520711	7.322656252432153	0.3013517204672098	0.19045208967043037
pIFG	1.5	017	2	Bier	Wein	1362.08658730088	7.21750695667869	0.4890191778540611	0.5521800691356238
aIFG	0.5	018	1	Bier	Radler	1654.9090957442	7.412105439564206	0.4119351953268051	0.22108097743289434
pIFG	1.5	019	1	Bier	Apfelsaft	3005.67098953116	8.008588762147335	0.45828423649072647	0.3755615115906411
sham	1.0	020	2	Bier	Wein	1589.99999999999	7.3721180283377805	0.4890191778540611	0.5521800691356238
aIFG	0.5	021	3	Bier	Wein	1669.07792679791	7.420625567075367	0.4890191778540611	0.5521800691356238
sham	1.0	022	3	Bier	Wein	1395.14719309287	7.2414717169422715	0.4890191778540611	0.5521800691356238
aIFG	0.5	023	1	Bier	Wein	1527.38961626082	7.33196992168734	0.4890191778540611	0.5521800691356238
pIFG	1.5	024	2	Bier	Wein	1536.83550362996	7.33813118961858	0.4890191778540611	0.5521800691356238
pIFG	1.5	103	1	Bier	Wein	2043.33333333333	7.6228270169578725	0.4890191778540611	0.5521800691356238
aIFG	0.5	001	3	Birke	Esche	2344.45887369139	7.7602363434819335	0.4972066059708595	0.39344521628864304
sham	1.0	002	2	Birke	Baum	1414.03896783115	7.2549123488014295	0.4274652302265167	0.4120630835627406
pIFG	1.5	003	1	Birke	Erdbeere	2416.66666666666	7.7905581666953	0.3395608514547348	0.26866692528679637
pIFG	1.5	004	2	Birke	Tanne	1480.16017941512	7.300580964675322	0.5357173681259155	0.3962092154623392
aIFG	0.5	005	1	Birke	Weide	1385.70130572373	7.23468304436443	0.38098565489053726	0.27165658254740954
aIFG	0.5	006	3	Birke	Erle	1801.32034996587	7.496830197044082	0.35777024179697037	0.34318455675787307
pIFG	1.5	007	1	Birke	Buche	3222.92639902137	8.078355274278266	0.34621237963438034	0.21296396440249032
sham	1.0	008	2	Birke	Eiche	1630.0	7.396948602621014	0.4830019474029541	0.45262218865748927
sham	1.0	009	3	Birke	Eiche	1523.33333333333	7.3293124349899434	0.4830019474029541	0.45262218865748927
aIFG	0.5	010	1	Birke	Pappel	2632.55843845015	7.876091229089297	0.4139418490231037	0.3253599889831642
pIFG	1.5	011	2	Birke	Ahorn	2443.64069106736	7.801653434491124	0.5476004332304001	0.4151299744337913
sham	1.0	012	3	Birke	Eiche	1130.66234675696	7.031442934018691	0.4830019474029541	0.45262218865748927
pIFG	1.5	013	1	Birke	Eiche	2576.66666666666	7.854639875940923	0.4830019474029541	0.45262218865748927
sham	1.0	014	2	Birke	Eiche	1829.99999999999	7.512617544674505	0.4830019474029541	0.45262218865748927
sham	1.0	015	3	Birke	Ahorn	3619.65366852523	8.19440985993457	0.5476004332304001	0.4151299744337913
aIFG	0.5	016	3	Birke	Buche	1589.99999999999	7.3721180283377805	0.34621237963438034	0.21296396440249032
pIFG	1.5	017	2	Birke	Eiche	2032.74459050979	7.617633998669742	0.4830019474029541	0.45262218865748927
aIFG	0.5	018	1	Birke	Eiche	1976.66666666666	7.58967297759053	0.4830019474029541	0.45262218865748927
pIFG	1.5	019	1	Birke	Buche	2585.32900160445	7.85799477537115	0.34621237963438034	0.21296396440249032
sham	1.0	020	2	Birke	Buche	3695.22076747834	8.215066162438312	0.34621237963438034	0.21296396440249032
aIFG	0.5	021	3	Birke	Ulme	1886.33333628812	7.542920178569323	0.3874703347682953	0.3010805445788307
sham	1.0	022	3	Birke	Buche	1938.28571681839	7.5700749970528065	0.34621237963438034	0.21296396440249032
aIFG	0.5	023	1	Birke	Eiche	2923.33333333333	7.980821813460273	0.4830019474029541	0.45262218865748927
pIFG	1.5	024	2	Birke	Ulme	3175.69696217567	8.063597244821022	0.3874703347682953	0.3010805445788307
pIFG	1.5	103	1	Birke	Buche	1536.83550362996	7.33813118961858	0.34621237963438034	0.21296396440249032
aIFG	0.5	001	3	Birne	Banane	2042.19047787893	7.622267824871433	0.45071524381637573	0.45896025188330847
sham	1.0	002	2	Birne	Apfel	1017.31169832729	6.92590133720678	0.45156123489141464	0.4849418587004517
pIFG	1.5	003	1	Birne	Apfel	1357.36364361631	7.214036051076648	0.45156123489141464	0.4849418587004517
pIFG	1.5	004	2	Birne	Apfel	1125.93940307239	7.0272607442467265	0.45156123489141464	0.4849418587004517
aIFG	0.5	005	1	Birne	Apfel	918.129880951325	6.823427440934844	0.45156123489141464	0.4849418587004517
aIFG	0.5	006	3	Birne	Apfel	1418.76191151572	7.258244468590789	0.45156123489141464	0.4849418587004517
pIFG	1.5	007	1	Birne	Apfel	847.285725682779	6.7432175197038	0.45156123489141464	0.4849418587004517
sham	1.0	008	2	Birne	Apfel	1654.9090957442	7.412105439564206	0.45156123489141464	0.4849418587004517
sham	1.0	009	3	Birne	Apfel	1003.33333333333	6.912079250462188	0.45156123489141464	0.4849418587004517
aIFG	0.5	010	1	Birne	Apfel	1404.59308046201	7.2482146140249775	0.45156123489141464	0.4849418587004517
pIFG	1.5	011	2	Birne	Apfel	1829.99999999999	7.512617544674505	0.45156123489141464	0.4849418587004517
sham	1.0	012	3	Birne	Apfel	922.852824635895	6.828552778258083	0.45156123489141464	0.4849418587004517
pIFG	1.5	013	1	Birne	Apfel	1626.57143363679	7.394844264755023	0.45156123489141464	0.4849418587004517
sham	1.0	014	2	Birne	Apfel	1107.04762833411	7.010354852244474	0.45156123489141464	0.4849418587004517
sham	1.0	015	3	Birne	Apfel	1810.76623733501	7.5020574701874025	0.45156123489141464	0.4849418587004517
aIFG	0.5	016	3	Birne	Apfel	1310.13420677061	7.178647848295904	0.45156123489141464	0.4849418587004517
pIFG	1.5	017	2	Birne	Apfel	1159.00000886438	7.056175291742117	0.45156123489141464	0.4849418587004517
aIFG	0.5	018	1	Birne	Apfel	870.900444105628	6.770675247787496	0.45156123489141464	0.4849418587004517
pIFG	1.5	019	1	Birne	Apfel	1366.80953098545	7.220965856753075	0.45156123489141464	0.4849418587004517
sham	1.0	020	2	Birne	Apfel	1277.07360097862	7.15310922402929	0.45156123489141464	0.4849418587004517
aIFG	0.5	021	3	Birne	Apfel	1343.1948125626	7.203550460402247	0.45156123489141464	0.4849418587004517
sham	1.0	022	3	Birne	Apfel	1121.21645938782	7.023060990280974	0.45156123489141464	0.4849418587004517
aIFG	0.5	023	1	Birne	Apfel	1097.60174096497	7.001793505619598	0.45156123489141464	0.4849418587004517
pIFG	1.5	024	2	Birne	Apfel	1253.45888255577	7.134459589307412	0.45156123489141464	0.4849418587004517
pIFG	1.5	103	1	Birne	Apfel	1277.07360097862	7.15310922402929	0.45156123489141464	0.4849418587004517
sham	1.0	001	1	Blei	Eisen	2363.35064842967	7.76825869596536	0.3680219314992428	0.5124325392424971
pIFG	1.5	002	3	Blei	Zink	1329.02598150889	7.192953755994084	0.2841455936431885	0.5078413969296363
aIFG	0.5	003	2	Blei	Zinn	1395.14719309287	7.2414717169422715	0.41979844868183136	0.5040161766254598
aIFG	0.5	004	3	Blei	giessen	1385.70130572373	7.23468304436443	0.1656625373288989	0.23166361481552822
sham	1.0	005	2	Blei	Eisen	2410.58008527537	7.788037448692354	0.3680219314992428	0.5124325392424971
sham	1.0	006	1	Blei	Aluminium	2016.66666666666	7.609697007223574	0.3178829923272133	0.4887566552904187
aIFG	0.5	007	2	Blei	Gold	1574.61905310652	7.362403523627418	0.3243890553712845	0.338699752658304
pIFG	1.5	008	3	Blei	Eisen	1891.05627997269	7.545419495455188	0.3680219314992428	0.5124325392424971
pIFG	1.5	009	1	Blei	Stahl	2434.19480369822	7.7977820338355155	0.29774031788110733	0.4775015229582875
sham	1.0	010	2	Blei	Kupfer	3133.19046901454	8.050126196121738	0.3728783503174782	0.6137282985194722
aIFG	0.5	011	3	Blei	Aluminium	2561.7142831816	7.848822242655494	0.3178829923272133	0.4887566552904187
pIFG	1.5	012	1	Blei	Arsen	1430.0	7.266128779556451	0.3832770362496376	0.557339694896021
aIFG	0.5	013	2	Blei	Kupfer	1522.66667257625	7.328874993542162	0.3728783503174782	0.6137282985194722
pIFG	1.5	014	3	Blei	Aluminium	1517.94372889168	7.325770457071992	0.3178829923272133	0.4887566552904187
pIFG	1.5	015	1	Blei	Eisen	3056.66666666666	8.025407376841544	0.3680219314992428	0.5124325392424971
sham	1.0	016	1	Blei	Eisen	1336.66666666666	7.198682081598802	0.3680219314992428	0.5124325392424971
aIFG	0.5	017	3	Blei	Kupfer	1669.07792679791	7.420625567075367	0.3728783503174782	0.6137282985194722
sham	1.0	018	2	Blei	Zement	1376.25541835459	7.227847970528852	0.2999952733516693	0.4542659143670915
aIFG	0.5	019	2	Blei	Aluminium	1532.11255994539	7.3350553007982695	0.3178829923272133	0.4887566552904187
pIFG	1.5	020	3	Blei	Kupfer	1910.0	7.555381944240273	0.3728783503174782	0.6137282985194722
sham	1.0	021	1	Blei	Kupfer	1853.27273049613	7.525247839134564	0.3728783503174782	0.6137282985194722
pIFG	1.5	022	1	Blei	Eisen	2046.9134215635	7.624576710638603	0.3680219314992428	0.5124325392424971
sham	1.0	023	2	Blei	Eisen	2630.0	7.875119281040292	0.3680219314992428	0.5124325392424971
aIFG	0.5	024	3	Blei	Kupfer	2717.5714247724	7.907861809837446	0.3728783503174782	0.6137282985194722
aIFG	0.5	103	2	Blei	Gips	1976.66666666666	7.58967297759053	0.3042336702346802	0.3153461349833797
pIFG	1.5	001	2	Bohne	Gurke	2042.19047787893	7.622267824871433	0.35005471482872963	0.3346295660642187
aIFG	0.5	002	1	Bohne	Erbsen	1338.47186887803	7.200030687553257	0.3784271255135536	0.35687381945820085
sham	1.0	003	3	Bohne	Erbsen	1465.99134836141	7.29096888062144	0.3784271255135536	0.35687381945820085
sham	1.0	004	1	Bohne	Apfel	1349.99999999999	7.208600337960191	0.28631022199988365	0.33784923648209375
pIFG	1.5	005	3	Bohne	Erdbeere	2176.66666666666	7.686009246172637	0.36160679906606674	0.37124910158232427
pIFG	1.5	006	2	Bohne	Mais	3470.0	8.152198015861787	0.2587030529975891	0.351761218594414
sham	1.0	007	3	Bohne	Erbse	1220.39827676379	7.107751609918373	0.3716697618365288	0.2986291486819954
aIFG	0.5	008	1	Bohne	Erbse	1483.33333333333	7.3027210166535905	0.3716697618365288	0.2986291486819954
aIFG	0.5	009	2	Bohne	Erbse	1229.99999999999	7.115582126184445	0.3716697618365288	0.2986291486819954
pIFG	1.5	010	3	Bohne	Erbse	3163.33333333333	8.059697675213688	0.3716697618365288	0.2986291486819954
sham	1.0	011	1	Bohne	Erbsen	2259.44588736913	7.723317368102249	0.3784271255135536	0.35687381945820085
aIFG	0.5	012	2	Bohne	Erbse	1176.66666666666	7.071290358691029	0.3716697618365288	0.2986291486819954
sham	1.0	013	3	Bohne	Erbse	1399.87013677744	7.244848848805491	0.3716697618365288	0.2986291486819954
aIFG	0.5	014	1	Bohne	Erbse	1678.52381416705	7.426265588271292	0.3716697618365288	0.2986291486819954
aIFG	0.5	015	2	Bohne	Erbse	1319.58009413975	7.185826384301229	0.3716697618365288	0.2986291486819954
pIFG	1.5	016	2	Bohne	Erbse	1643.33333333333	7.405090312565626	0.3716697618365288	0.2986291486819954
sham	1.0	017	1	Bohne	Tomate	1314.85715045518	7.1822435577071335	0.37118326127529144	0.3720544206224774
pIFG	1.5	018	3	Bohne	Erbse	1496.66666666666	7.3116636204020455	0.3716697618365288	0.2986291486819954
sham	1.0	019	3	Bohne	Kraut	2339.73593000682	7.758220658909902	0.32951556891202927	0.358070134042233
aIFG	0.5	020	1	Bohne	Gurke	1640.7402646905	7.40351209521674	0.35005471482872963	0.3346295660642187
pIFG	1.5	021	2	Bohne	Erbse	2793.13852372552	7.935279117587737	0.3716697618365288	0.2986291486819954
aIFG	0.5	022	2	Bohne	Gemuese	1721.03030732818	7.451259284907233	0.3010219093412161	0.2456470016541718
pIFG	1.5	023	3	Bohne	Erbse	1789.99999999999	7.490529402060706	0.3716697618365288	0.2986291486819954
sham	1.0	024	1	Bohne	Erbse	1363.33333333333	7.2184211878242905	0.3716697618365288	0.2986291486819954
sham	1.0	103	3	Bohne	Moehre	1390.0	7.237778191923443	0.31360999681055546	0.3164629435564408
aIFG	0.5	001	3	Bohrer	Nagel	2630.0	7.875119281040292	0.3378818444907665	0.27621996751943345
sham	1.0	002	2	Bohrer	Saege	1721.03030732818	7.451259284907233	0.4301307834684849	0.6171756862564242
pIFG	1.5	003	1	Bohrer	Bohrmaschine	1923.33333333333	7.562334866392822	0.579969123005867	0.6676291777856483
pIFG	1.5	004	2	Bohrer	Bohrmaschine	1607.67965889851	7.383169033882001	0.579969123005867	0.6676291777856483
aIFG	0.5	005	1	Bohrer	Vorschlaghammer	1777.70563154302	7.483641205476953	0.3654160499572754	0.2889211681331847
aIFG	0.5	006	3	Bohrer	Schraube	1465.99134836141	7.29096888062144	0.40405382961034775	0.6216978458910971
pIFG	1.5	007	1	Bohrer	Akku	2325.56709895311	7.752149112026385	0.32263701409101486	0.4219019654889431
sham	1.0	008	2	Bohrer	Hammer	1560.45022205281	7.353370297926704	0.3127552345395088	0.29048277842122916
sham	1.0	009	3	Bohrer	Hammer	1569.89610942195	7.359401505847375	0.3127552345395088	0.29048277842122916
aIFG	0.5	010	1	Bohrer	Hammer	1985.51515366409	7.594137203548785	0.3127552345395088	0.29048277842122916
pIFG	1.5	011	2	Bohrer	Meissel	3363.33333333333	8.120985104570748	0.3691803067922592	0.41541851549310954
sham	1.0	012	3	Bohrer	Hammer	1522.66667257625	7.328874993542162	0.3127552345395088	0.29048277842122916
pIFG	1.5	013	1	Bohrer	Schraubenzieher	2193.32467578516	7.69362961338039	0.5409963130950928	0.5214754774078453
sham	1.0	014	2	Bohrer	Schraubenzieher	1730.47619469732	7.456729615377952	0.5409963130950928	0.5214754774078453
sham	1.0	015	3	Bohrer	Schrauber	2250.0	7.719129840906732	0.4596484750509262	0.4600395874054908
aIFG	0.5	016	3	Bohrer	Zahnarzt	1659.63203942877	7.414953555528816	0.36878541857004166	0.27430568907381303
pIFG	1.5	017	2	Bohrer	Schrauber	1399.87013677744	7.244848848805491	0.4596484750509262	0.4600395874054908
aIFG	0.5	018	1	Bohrer	Schraubenzieher	2032.74459050979	7.617633998669742	0.5409963130950928	0.5214754774078453
sham	1.0	020	2	Bohrer	Feile	2438.91774738279	7.799719607630029	0.34879931062459946	0.4985886210381396
aIFG	0.5	021	3	Bohrer	Hammer	1999.6839847178	7.601244393434925	0.3127552345395088	0.29048277842122916
sham	1.0	022	3	Bohrer	Schraubenzieher	1669.07792679791	7.420625567075367	0.5409963130950928	0.5214754774078453
aIFG	0.5	023	1	Bohrer	Hammer	2618.38960739644	7.870696595336252	0.3127552345395088	0.29048277842122916
pIFG	1.5	024	2	Bohrer	Schlagbohrmaschine	1990.23809734866	7.59651188372926	0.4419349581003189	0.5061777330380096
pIFG	1.5	103	1	Bohrer	Hammer	1461.26840467684	7.287744210789892	0.3127552345395088	0.29048277842122916
sham	1.0	002	2	Brief	Paket	1130.66234675696	7.031442934018691	0.33529791235923767	0.39472679493679985
pIFG	1.5	003	1	Brief	Blatt	1409.31602414658	7.251569088859115	0.3033546656370163	0.4101409530120359
pIFG	1.5	004	2	Brief	Post	1447.09957362313	7.2780073368956835	0.43791061639785767	0.6699806764239769
aIFG	0.5	006	3	Brief	Karte	1664.35498311334	7.417793582761075	0.2749985530972481	0.28290914420441005
pIFG	1.5	007	1	Brief	Karte	1258.18182624034	7.138217444776536	0.2749985530972481	0.28290914420441005
sham	1.0	008	2	Brief	Karte	2590.05194528902	7.859819228716613	0.2749985530972481	0.28290914420441005
sham	1.0	009	3	Brief	Briefumschlag	1513.22078520711	7.322656252432153	0.49480825662612915	0.4869197487915021
aIFG	0.5	010	1	Brief	Papier	3383.50648429674	8.126963379827087	0.3155113346874714	0.38619473491777245
pIFG	1.5	011	2	Brief	Paeckchen	2424.74891632908	7.793895587168868	0.3162601459771395	0.32601246210324897
sham	1.0	012	3	Brief	Paket	1244.01299518664	7.126901246745249	0.33529791235923767	0.39472679493679985
pIFG	1.5	013	1	Brief	Brieftraeger	2741.18614319525	7.9165107437390665	0.35934584215283394	0.38830663587649417
sham	1.0	014	2	Brief	Briefmarke	1272.35065729405	7.1494070180447125	0.32470303028821945	0.42828124496445596
sham	1.0	015	3	Brief	Briefumschlag	1697.41558890533	7.437451088929901	0.49480825662612915	0.4869197487915021
aIFG	0.5	016	3	Brief	Taube	2146.09523893946	7.671871155972478	0.1754831299185753	0.32148380963754475
pIFG	1.5	017	2	Brief	Stift	1475.43723573055	7.297387191462673	0.24290945380926132	0.2191019693378522
sham	1.0	020	2	Brief	Paket	1404.59308046201	7.2482146140249775	0.33529791235923767	0.39472679493679985
sham	1.0	022	3	Brief	Paket	2793.13852372552	7.935279117587737	0.33529791235923767	0.39472679493679985
aIFG	0.5	023	1	Brief	Postkarte	1395.14719309287	7.2414717169422715	0.3953070342540741	0.4820752323940757
pIFG	1.5	024	2	Brief	Telegramm	2098.86580209376	7.649628717904705	0.4624297022819519	0.5078320656674153
sham	1.0	001	1	Brot	Broetchen	1857.9956741807	7.527791660758381	0.543906606733799	0.7211325095050131
pIFG	1.5	002	3	Brot	Broetchen	1262.90476992491	7.1419612316193035	0.543906606733799	0.7211325095050131
aIFG	0.5	003	2	Brot	Broetchen	2188.60173210059	7.691474948784153	0.543906606733799	0.7211325095050131
sham	1.0	005	2	Brot	Broetchen	1286.51948834776	7.1604727690041186	0.543906606733799	0.7211325095050131
sham	1.0	006	1	Brot	Toast	2169.70995736231	7.68280956231769	0.4115346670150757	0.5502648966902396
aIFG	0.5	007	2	Brot	Broetchen	1022.03464201186	6.9305286285374805	0.543906606733799	0.7211325095050131
pIFG	1.5	008	3	Brot	Broetchen	1631.29437732136	7.397741897518487	0.543906606733799	0.7211325095050131
pIFG	1.5	009	1	Brot	Weizen	2155.5411263086	7.676260886765592	0.43826451897621155	0.3653776089606273
sham	1.0	010	2	Brot	Broetchen	1527.38961626082	7.33196992168734	0.543906606733799	0.7211325095050131
aIFG	0.5	011	3	Brot	Broetchen	1291.24243203233	7.164134307632093	0.543906606733799	0.7211325095050131
pIFG	1.5	012	1	Brot	Butter	1262.90476992491	7.1419612316193035	0.49463092535734177	0.6614345461069956
aIFG	0.5	013	2	Brot	Broetchen	1820.21212470415	7.507257560974239	0.543906606733799	0.7211325095050131
pIFG	1.5	014	3	Brot	Brezel	2268.89177473827	7.727487433012143	0.3916766792535782	0.4411010337999981
pIFG	1.5	015	1	Brot	Wein	1919.39394208011	7.5602856221423895	0.344173789024353	0.37876652713170555
